1566	706192
1567	709436
1568	709875
1569	709803
1570	710582
1571	709858
1572	705159
1573	712181
1574	701425
1575	710177
1576	709436
1577	707934
1578	707031
1579	701425
1580	710177
1581	709436
1582	706252
1583	709436
1584	703083
1585	705080
1586	709436
1587	712089
1588	711945
1589	707031
1590	709436
1591	707761
1592	710667
1593	707031
1594	703083
1595	705495
1596	710177
1597	709436
1598	705984
1599	709436
1600	705910
1601	711945
1602	707031
1603	705775
1604	712849
1605	700902
1606	708768
1607	711945
1608	707031
1609	700902
1610	708768
1611	709436
1612	703209
1613	707031
1614	700902
1615	708768
1616	709436
1617	712008
1618	711945
1619	707031
1620	700902
1621	708768
1622	709436
1623	712008
1624	702165
1625	702165
1626	711945
1627	712844
1628	707639
1629	707031
1630	712181
1631	712844
1632	702165
1633	711050
1634	707031
1635	709436
1636	703209
1637	705373
1638	710530
1639	710530
1640	709436
1641	708273
1642	711945
1643	707031
1644	709436
1645	712065
1646	711945
1647	704639
1648	708273
1649	712853
1650	712761
1651	707031
1652	710844
1653	709436
1654	701150
1655	711945
1656	709436
1657	701599
1658	711945
1659	707031
1660	702165
1661	711945
1662	707995
1663	709436
1664	703303
1665	700222
1666	705373
1667	709803
1668	700587
1669	709436
1670	713640
1671	709436
1672	703209
1673	711945
1674	707031
1675	705495
1676	701425
1677	709436
1678	709427
1679	709806
1680	704791
1681	711925
1682	709858
1683	709003
1684	708851
1685	705495
1686	701425
1687	702165
1688	705159
1689	709436
1690	703083
1691	704639
1692	709436
1693	705396
1694	711945
1695	704639
1696	708273
1697	705495
1698	702165
1699	710177
1700	709436
1701	705984
1702	709436
1703	705910
1704	711945
1705	700517
1706	707031
1707	712938
1708	701066
1709	711925
1710	707031
1711	705495
1712	709436
1713	713923
1714	709436
1715	700196
1716	704639
1717	706508
1718	709436
1719	710986
1720	711945
1721	705495
1722	709436
1723	701829
1724	711945
1725	705792
1726	709436
1727	701598
1728	711598
1729	704105
1730	709436
1731	703083
1732	704132
1733	709781
1734	708076
