127	11	פְּרִי֙	229	WLC
128	11	לְמִינ֔וֹ	230	WLC
129	11	אֲשֶׁ֥ר	231	WLC
130	11	זַרְעוֹ־	232	WLC
131	11	עַל־	234	WLC
132	11	הָאָ֑רֶץ	235	WLC
133	11	וַֽיְהִי־	236	WLC
134	11	כֵֽן׃	237	WLC
135	12	וַתּוֹצֵ֨א	248	WLC
136	12	הָאָ֜רֶץ	249	WLC
137	12	דֶּ֠שֶׁא	250	WLC
138	12	עֵ֣שֶׂב	251	WLC
139	12	מַזְרִ֤יעַ	252	WLC
140	12	זֶ֙רַע֙	253	WLC
141	12	לְמִינֵ֔הוּ	254	WLC
142	12	וְעֵ֧ץ	255	WLC
143	12	עֹֽשֶׂה־	256	WLC
144	12	פְּרִ֛י	257	WLC
145	12	אֲשֶׁ֥ר	258	WLC
146	12	זַרְעוֹ־	259	WLC
147	12	לְמִינֵ֑הוּ	261	WLC
148	12	וַיַּ֥רְא	262	WLC
149	12	אֱלֹהִ֖ים	263	WLC
150	12	כִּי־	264	WLC
151	12	טֽוֹב׃	265	WLC
152	13	וַֽיְהִי־	276	WLC
153	13	עֶ֥רֶב	277	WLC
154	13	וַֽיְהִי־	278	WLC
155	13	בֹ֖קֶר	279	WLC
156	13	י֥וֹם	280	WLC
157	13	שְׁלִישִֽׁי׃	281	WLC
158	14	וַיֹּ֣אמֶר	293	WLC
159	14	אֱלֹהִ֗ים	294	WLC
160	14	יְהִ֤י	295	WLC
161	14	מְאֹרֹת֙	296	WLC
162	14	בִּרְקִ֣יעַ	297	WLC
163	14	הַשָּׁמַ֔יִם	298	WLC
164	14	לְהַבְדִּ֕יל	299	WLC
165	14	בֵּ֥ין	300	WLC
166	14	הַיּ֖וֹם	301	WLC
167	14	וּבֵ֣ין	302	WLC
168	14	הַלָּ֑יְלָה	303	WLC
169	14	וְהָי֤וּ	304	WLC
170	14	לְאֹתֹת֙	305	WLC
171	14	וּלְמ֣וֹעֲדִ֔ים	306	WLC
172	14	וּלְיָמִ֖ים	307	WLC
173	14	וְשָׁנִֽים׃	308	WLC
174	15	וְהָי֤וּ	319	WLC
175	15	לִמְאוֹרֹת֙	320	WLC
176	15	בִּרְקִ֣יעַ	321	WLC
177	15	הַשָּׁמַ֔יִם	322	WLC
178	15	לְהָאִ֖יר	323	WLC
179	15	עַל־	324	WLC
180	15	הָאָ֑רֶץ	325	WLC
181	15	וַֽיְהִי־	326	WLC
182	15	כֵֽן׃	327	WLC
183	16	וַיַּ֣עַשׂ	338	WLC
184	16	אֱלֹהִ֔ים	339	WLC
185	16	אֶת־	340	WLC
186	16	שְׁנֵ֥י	341	WLC
187	16	הַמְּאֹרֹ֖ת	342	WLC
188	16	הַגְּדֹלִ֑ים	343	WLC
189	16	אֶת־	344	WLC
190	16	הַמָּא֤וֹר	345	WLC
191	16	הַגָּדֹל֙	346	WLC
192	16	לְמֶמְשֶׁ֣לֶת	347	WLC
193	16	הַיּ֔וֹם	348	WLC
194	16	וְאֶת־	349	WLC
195	16	הַמָּא֤וֹר	350	WLC
196	16	הַקָּטֹן֙	351	WLC
