G700021	<a href='S:ἀβασίλευτος'><font color='3'><b>ἀβασίλευτος</b></font></a> [<font color='4'>A</font>] <i>Adjective</i><br><font color='5'>abasileutos</font>; <font color='5'>avasiyleftos</font><br><font color='1'><b>without a king</b></font><hr><i>LSJ: </i><a href='S:a)basi/leutos'>a)basi/leutos</a><hr><grk><a href='S:ἀβασίλευτόν'><font color='0'>ἀβασίλευτόν</font></a></grk>｜<font color='4'>A.NSN</font>｜<i>adjective, Nom Sing Neut</i>	ἀβασίλευτος	abasileutos	avasiyleftos	without a king
G700022	<a href='S:Αβαταζα'><font color='3'><b>Αβαταζα</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abataza</font>; <font color='5'>avataza</font><br><font color='1'><b>Abataza; Avataza</b></font><hr><grk><a href='S:Αβαταζα'><font color='0'>Αβαταζα</font></a></grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i>	Αβαταζα	abataza	avataza	Abataza; Avataza
G700023	<a href='S:ἄβατος'><font color='3'><b>ἄβατος</b></font></a> [<font color='4'>A</font>] <i>Adjective</i><br><font color='5'>abatos</font>; <font color='5'>avatos</font><br><font color='1'><b>untrodden; impassable</b></font><hr><i>LSJ: </i><a href='S:a)/batos'>a)/batos</a><hr><grk><a href='S:ἀβάτοις'><font color='0'>ἀβάτοις</font></a></grk>｜<font color='4'>A.DPN</font>｜<i>adjective, Dat Plur Neut</i><br><grk><a href='S:ἄβατον'><font color='0'>ἄβατον</font></a></grk>｜<font color='4'>A.ASF</font>｜<i>adjective, Acc Sing Fem</i><br><grk><a href='S:ἄβατον'><font color='0'>ἄβατον</font></a></grk>｜<font color='4'>A.ASM</font>｜<i>adjective, Acc Sing Masc</i><br><grk><a href='S:ἄβατος'><font color='0'>ἄβατος</font></a></grk>｜<font color='4'>A.NSF</font>｜<i>adjective, Nom Sing Fem</i><br><grk><a href='S:ἄβατος'><font color='0'>ἄβατος</font></a></grk>｜<font color='4'>A.NSM</font>｜<i>adjective, Nom Sing Masc</i><br><grk><a href='S:ἄβατός'><font color='0'>ἄβατός</font></a></grk>｜<font color='4'>A.NSM</font>｜<i>adjective, Nom Sing Masc</i><br><grk><a href='S:ἀβάτους'><font color='0'>ἀβάτους</font></a></grk>｜<font color='4'>A.APF</font>｜<i>adjective, Acc Plur Fem</i><br><grk><a href='S:ἀβάτῳ'><font color='0'>ἀβάτῳ</font></a></grk>｜<font color='4'>A.DSF</font>｜<i>adjective, Dat Sing Fem</i><br><grk><a href='S:ἀβάτῳ'><font color='0'>ἀβάτῳ</font></a></grk>｜<font color='4'>A.DSM</font>｜<i>adjective, Dat Sing Masc</i>	ἄβατος	abatos	avatos	untrodden; impassable
G700024	<a href='S:ἀβατόω'><font color='3'><b>ἀβατόω</b></font></a> [<font color='4'>V</font>] <i>Verbs</i><br><font color='5'>abatoō</font>; <font color='5'>avatoo</font><br><font color='1'><b>untrodden; inaccessible</b></font><hr><grk><a href='S:ἀβατωθῇ'><font color='0'>ἀβατωθῇ</font></a></grk>｜<font color='4'>V.APS3S</font>｜<i>verb, Aor Pass Subj 3rd Sing</i>	ἀβατόω	abatoō	avatoo	untrodden; inaccessible
G700025	<a href='S:Ἀββᾶ'><font color='3'><b>Ἀββᾶ</b></font></a><sup><a href='S:G70004'>NT</a></sup> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abba</font>; <font color='5'>avva</font><br><font color='1'><b>Abba; Avva</b></font><hr><a href='S:G5'><grk>Ἀββᾶ</grk></a>; <a href='S:H2'><big>אַב</big>&#x200E;</a>; <i>LSJ: </i><a href='S:*)abba='>*)abba=</a><hr><grk><a href='S:Αββα'><font color='0'>Αββα</font></a></grk>｜<font color='4'>N.NSF</font>｜<i>noun, Nom Sing Fem</i>	Ἀββᾶ	abba	avva	Abba; Avva
G700026	<a href='S:Αβδεδομ'><font color='3'><b>Αβδεδομ</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdedom</font>; <font color='5'>avðeðom</font><br><font color='1'><b>Abdedom; Avthethom</b></font><hr><grk><a href='S:Αβδεδομ'><font color='0'>Αβδεδομ</font></a></grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk><a href='S:Αβδεδομ'><font color='0'>Αβδεδομ</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk><a href='S:Αβδεδομ'><font color='0'>Αβδεδομ</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>	Αβδεδομ	abdedom	avðeðom	Abdedom; Avthethom
G700027	<a href='S:Αβδεμελεχ'><font color='3'><b>Αβδεμελεχ</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdemelech</font>; <font color='5'>avðemelekh</font><br><font color='1'><b>Abdemelech; Avthemelekh</b></font><hr><grk><a href='S:Αβδεμελεχ'><font color='0'>Αβδεμελεχ</font></a></grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk><a href='S:Αβδεμελεχ'><font color='0'>Αβδεμελεχ</font></a></grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk><a href='S:Αβδεμελεχ'><font color='0'>Αβδεμελεχ</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>	Αβδεμελεχ	abdemelech	avðemelekh	Abdemelech; Avthemelekh
G700028	<a href='S:Αβδεναγω'><font color='3'><b>Αβδεναγω</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdenagō</font>; <font color='5'>avðenago</font><br><font color='1'><b>Abdenagō; Avthenago</b></font><hr><grk><a href='S:Αβδεναγω'><font color='0'>Αβδεναγω</font></a></grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk><a href='S:Αβδεναγω'><font color='0'>Αβδεναγω</font></a></grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk><a href='S:Αβδεναγω'><font color='0'>Αβδεναγω</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk><a href='S:Αβδεναγω'><font color='0'>Αβδεναγω</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk><a href='S:Αβδεναγω'><font color='0'>Αβδεναγω</font></a></grk>｜<font color='4'>N.VSM</font>｜<i>noun, Voc Sing Masc</i>	Αβδεναγω	abdenagō	avðenago	Abdenagō; Avthenago
G700029	<a href='S:Αβδησελμα'><font color='3'><b>Αβδησελμα</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdēselma</font>; <font color='5'>avðiyselma</font><br><font color='1'><b>Abdēselma; Avthiselma</b></font><hr><grk><a href='S:Αβδησελμα'><font color='0'>Αβδησελμα</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>	Αβδησελμα	abdēselma	avðiyselma	Abdēselma; Avthiselma
G700030	<a href='S:Αβδι'><font color='3'><b>Αβδι</b></font></a> [<font color='4'>Np</font>] <i>Proper Noun</i><br><font color='5'>abdi</font>; <font color='5'>avðiy</font><br><font color='1'><b>Abdi; Avthi</b></font><hr><grk><a href='S:Αβδι'><font color='0'>Αβδι</font></a></grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk><a href='S:Αβδι'><font color='0'>Αβδι</font></a></grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>	Αβδι	abdi	avðiy	Abdi; Avthi
