11	1	1	11	And God〈H430＝c37｜181｜E70004｜god(s)〉 said,〈H559＝c37｜180｜E70020｜say〉 Let the earth〈H776＝c38｜184｜E70009｜earth〉 bring forth〈H1876＝c38｜182｜E70048｜grow green〉 grass,〈H1877＝c38｜185｜E70049｜young grass〉 the herb〈H6212＝c38｜186｜E70050｜herb〉 yielding〈H2232＝c39｜187｜E70051｜sow〉 seed,〈H2233＝c39｜188｜E70052｜seed〉 <i>and</i> the fruit〈H6529＝c40｜190｜E70054｜fruit〉 tree〈H6086＝c40｜189｜E70053｜tree〉 yielding〈H6213＝c41｜191｜E70036｜make〉 fruit〈H6529＝c41｜192｜E70054｜fruit〉 after his kind,〈H4327＝c41｜194｜E70055｜kind〉 whose〈H834＝c42｜195｜E70037｜[relative]〉 seed〈H2233＝c42｜196｜E70052｜seed〉 <i>is</i> in itself, upon〈H5921＝c43｜198｜E70014｜upon〉 the earth:〈H776＝c43｜200｜E70009｜earth〉 and it was〈H1961＝c44｜202｜E70010｜be〉 so.〈H3651＝c44｜203｜E70040｜thus〉
12	1	1	12	And the earth〈H776＝c45｜207｜E70009｜earth〉 brought forth〈H3318＝c45｜205｜E70056｜go out〉 grass,〈H1877＝c45｜208｜E70049｜young grass〉 <i>and</i> herb〈H6212＝c45｜209｜E70050｜herb〉 yielding〈H2232＝c46｜210｜E70051｜sow〉 seed〈H2233＝c46｜211｜E70052｜seed〉 after his kind,〈H4327＝c46｜213｜E70055｜kind〉 and the tree〈H6086＝c47｜215｜E70053｜tree〉 yielding〈H6213＝c48｜216｜E70036｜make〉 fruit,〈H6529＝c48｜217｜E70054｜fruit〉 whose〈H834＝c49｜218｜E70037｜[relative]〉 seed〈H2233＝c49｜219｜E70052｜seed〉 <i>was</i> in itself, after his kind:〈H4327＝c50｜222｜E70055｜kind〉 and God〈H430＝c51｜225｜E70004｜god(s)〉 saw〈H7200＝c51｜224｜E70022｜see〉 that〈H3588＝c52｜226｜E70023｜that〉 <i>it was</i> good.〈H2896＝c52｜227｜E70024｜be good〉
13	1	1	13	And the evening〈H6153＝c53｜230｜E70031｜evening〉 and the morning〈H1242＝c54｜233｜E70032｜morning〉 were〈H1961＝c53｜229｜E70010｜be〉 the third〈H7992＝c55｜235｜E70057｜third〉 day.〈H3117＝c55｜234｜E70029｜day〉
14	1	1	14	And God〈H430＝c56｜238｜E70004｜god(s)〉 said,〈H559＝c56｜237｜E70020｜say〉 Let there be〈H1961＝c57｜239｜E70010｜be〉 lights〈H3974＝c57｜240｜E70058｜lamp〉 in the firmament〈H7549＝c57｜242｜E70034｜firmament〉 of the heaven〈H8064＝c57｜244｜E70007｜heavens〉 to divide〈H914＝c58｜246｜E70025｜separate〉 〈H996＝c58｜247｜E70026｜interval〉 the day〈H3117＝c58｜249｜E70029｜day〉 from〈H996＝c58｜251｜E70026｜interval〉 the night;〈H3915＝c58｜253｜E70030｜night〉 and let them be〈H1961＝c59｜255｜E70010｜be〉 for signs,〈H226＝c59｜257｜E70059｜sign〉 and for seasons,〈H4150＝c59｜260｜E70060｜appointment〉 and for days,〈H3117＝c59｜263｜E70029｜day〉 and years:〈H8141＝c59｜265｜E70061｜year〉
15	1	1	15	And let them be〈H1961＝c60｜267｜E70010｜be〉 for lights〈H3974＝c60｜269｜E70058｜lamp〉 in the firmament〈H7549＝c60｜271｜E70034｜firmament〉 of the heaven〈H8064＝c60｜273｜E70007｜heavens〉 to give light〈H215＝c61｜275｜E70062｜be light〉 upon〈H5921＝c61｜276｜E70014｜upon〉 the earth:〈H776＝c61｜278｜E70009｜earth〉 and it was〈H1961＝c62｜280｜E70010｜be〉 so.〈H3651＝c62｜281｜E70040｜thus〉
16	1	1	16	And God〈H430＝c63｜284｜E70004｜god(s)〉 made〈H6213＝c63｜283｜E70036｜make〉 <sup>(</sup>〈H853＝c63｜285｜E70005｜[object marker]〉<sup>)</sup> two〈H8147＝c63｜286｜E70063｜two〉 great〈H1419＝c63｜290｜E70064｜great〉 lights;〈H3974＝c63｜288｜E70058｜lamp〉 <sup>(</sup>〈H853＝c64｜291｜E70005｜[object marker]〉<sup>)</sup> the greater〈H1419＝c64｜295｜E70064｜great〉 light〈H3974＝c64｜293｜E70058｜lamp〉 to rule〈H4475＝c64｜297｜E70065｜dominion〉 the day,〈H3117＝c64｜299｜E70029｜day〉 and the lesser〈H6996＝c65｜305｜E70066｜small〉 light〈H3974＝c65｜303｜E70058｜lamp〉 to rule〈H4475＝c65｜307｜E70065｜dominion〉 the night:〈H3915＝c65｜309｜E70030｜night〉 <i>he made</i> the stars〈H3556＝c66｜313｜E70067｜star〉 also.
17	1	1	17	And God〈H430＝c67｜317｜E70004｜god(s)〉 set〈H5414＝c67｜315｜E70068｜give〉 them in the firmament〈H7549＝c67｜319｜E70034｜firmament〉 of the heaven〈H8064＝c67｜321｜E70007｜heavens〉 to give light〈H215＝c68｜323｜E70062｜be light〉 upon〈H5921＝c68｜324｜E70014｜upon〉 the earth,〈H776＝c68｜326｜E70009｜earth〉
18	1	1	18	And to rule〈H4910＝c69｜329｜E70069｜rule〉 over the day〈H3117＝c69｜332｜E70029｜day〉 and over the night,〈H3915＝c69｜336｜E70030｜night〉 and to divide〈H914＝c70｜339｜E70025｜separate〉 〈H996＝c70｜340｜E70026｜interval〉 the light〈H216＝c70｜342｜E70021｜light〉 from〈H996＝c70｜344｜E70026｜interval〉 the darkness:〈H2822＝c70｜346｜E70013｜darkness〉 and God〈H430＝c71｜349｜E70004｜god(s)〉 saw〈H7200＝c71｜348｜E70022｜see〉 that〈H3588＝c72｜350｜E70023｜that〉 <i>it was</i> good.〈H2896＝c72｜351｜E70024｜be good〉
19	1	1	19	And the evening〈H6153＝c73｜354｜E70031｜evening〉 and the morning〈H1242＝c74｜357｜E70032｜morning〉 were〈H1961＝c73｜353｜E70010｜be〉 the fourth〈H7243＝c75｜359｜E70070｜fourth〉 day.〈H3117＝c75｜358｜E70029｜day〉
20	1	1	20	And God〈H430＝c76｜362｜E70004｜god(s)〉 said,〈H559＝c76｜361｜E70020｜say〉 Let the waters〈H4325＝c77｜365｜E70019｜water〉 bring forth abundantly〈H8317＝c77｜363｜E70071｜swarm〉 the moving creature〈H8318＝c77｜366｜E70072｜swarming creatures〉 that hath life,〈H5315＝c77｜367｜E70073｜soul〉 〈H2416＝c77｜368｜E70074｜alive〉 and fowl〈H5775＝c78｜370｜E70075｜birds〉 <i>that</i> may fly〈H5774＝c78｜371｜E70076｜fly〉 above〈H5921＝c78｜372｜E70014｜upon〉 the earth〈H776＝c78｜374｜E70009｜earth〉 in〈H5921＝c78｜375｜E70014｜upon〉 the open〈H6440＝c78｜376｜E70015｜face〉 firmament〈H7549＝c78｜377｜E70034｜firmament〉 of heaven.〈H8064＝c78｜379｜E70007｜heavens〉
