L700212	ἀγωνία	agōnia [agoniya]	N [Noun]	contention; agony	<a href='S:G74'><grk>ἀγωνία</grk></a>; <i>source: </i>αγων; <i>LSJ: </i>a)gwni/a<hr><grk>ἀγωνία</grk>｜<font color='4'>N.NSF</font>｜<i>noun, Nom Sing Fem</i><br><grk>ἀγωνίαν</grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i>
L700213	ἀγωνιάω	agōniaō [agoniyao]	V [Verbs]	contend eagerly; struggle	<i>LSJ: </i>a)gwnia/w<hr><grk>ἀγωνιάσας</grk>｜<font color='4'>V.AAPNSM</font>｜<i>verb, Aor Act Part Nom Sing Masc</i><br><grk>ἀγωνιῶ</grk>｜<font color='4'>V.PAI1S</font>｜<i>verb, Pres Act Ind 1st Sing</i><br><grk>ἀγωνιῶντος</grk>｜<font color='4'>V.PAPGSM</font>｜<i>verb, Pres Act Part Gen Sing Masc</i>
L700214	ἀγωνίζομαι	agōnizomai [agoniyzome]	V [Verbs]	contend; fight	<a href='S:G75'><grk>ἀγωνίζομαι</grk></a>; <i>source: </i>αγων; <i>LSJ: </i>a)gwni/zomai<hr><grk>ἀγωνιζόμενοι</grk>｜<font color='4'>V.PMPNPM</font>｜<i>verb, Pres Mid Part Nom Plur Masc</i><br><grk>ἀγωνιζόμενος</grk>｜<font color='4'>V.PMPNSM</font>｜<i>verb, Pres Mid Part Nom Sing Masc</i><br><grk>ἀγώνισαι</grk>｜<font color='4'>V.AMD2S</font>｜<i>verb, Aor Mid Imperative 2nd Sing</i><br><grk>ἀγωνίσασθαι</grk>｜<font color='4'>V.AMN</font>｜<i>verb, Aor Mid Infin</i><br><grk>ἠγωνίζοντο</grk>｜<font color='4'>V.IMI3P</font>｜<i>verb, Imperf Mid Ind 3rd Plur</i><br><grk>ἠγωνίσατο</grk>｜<font color='4'>V.AMI3S</font>｜<i>verb, Aor Mid Ind 3rd Sing</i>
L700215	ἀγωνιστής	agōnistēs [agoniystiys]	N [Noun]	rival	<i>LSJ: </i>a)gwnisth/s<hr><grk>ἀγωνιστὰς</grk>｜<font color='4'>N.APM</font>｜<i>noun, Acc Plur Masc</i>
L700216	Αδα	ada [aða]	Np [Proper Noun]	Ada; Atha	<big>עָדָה</big>&#x200E;<hr><grk>Αδα</grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i><br><grk>Αδα</grk>｜<font color='4'>N.DSF</font>｜<i>noun, Dat Sing Fem</i><br><grk>Αδα</grk>｜<font color='4'>N.GSF</font>｜<i>noun, Gen Sing Fem</i><br><grk>Αδα</grk>｜<font color='4'>N.NSF</font>｜<i>noun, Nom Sing Fem</i><br><grk>Αδας</grk>｜<font color='4'>N.GSF</font>｜<i>noun, Gen Sing Fem</i>
L700217	Αδαδ	adad [aðað]	Np [Proper Noun]	Adad; Athath	<big>הֲדַד</big>&#x200E;<hr><grk>Αδαδ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδαδ</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700218	Αδαδα	adada [aðaða]	Np [Proper Noun]	Adada; Athatha	<grk>Αδαδα</grk>｜<font color='4'>N.NS</font>｜<i>noun, Nom Sing</i>
L700219	Αδαι	adai [aðe]	Np [Proper Noun]	Adai; Athe	<grk>Αδαι</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>
L700220	Αδαια	adaia [aðea]	Np [Proper Noun]	Adaia; Athea	<grk>Αδαια</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδαια</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700221	Αδαιας	adaias [aðeas]	Np [Proper Noun]	Adaias; Atheas	<grk>Αδαιας</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700222	Ἀδάμ	adam [aðam]	Np [Proper Noun]	Adam; Atham	<a href='S:G76'><grk>Ἀδάμ</grk></a>; <big>אָדָם</big>&#x200E;<hr><grk>Αδαμ</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>Αδαμ</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk>Αδαμ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδαμ</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk>Αδαμ</grk>｜<font color='4'>N.VSM</font>｜<i>noun, Voc Sing Masc</i>
L700223	Αδαμα	adama [aðama]	Np [Proper Noun]	Adama; Athama	<grk>Αδαμα</grk>｜<font color='4'>N.AS</font>｜<i>noun, Acc Sing</i><br><grk>Αδαμα</grk>｜<font color='4'>N.GS</font>｜<i>noun, Gen Sing</i><br><grk>Αδαμα</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδαμα</grk>｜<font color='4'>N.NS</font>｜<i>noun, Nom Sing</i>
L700224	ἀδαμάντινος	adamantinos [aðamantiynos]	A [Adjective]	adamantine	<i>LSJ: </i>a)dama/ntinos<hr><grk>ἀδαμάντινον</grk>｜<font color='4'>A.ASM</font>｜<i>adjective, Acc Sing Masc</i><br><grk>ἀδαμαντίνου</grk>｜<font color='4'>A.GSN</font>｜<i>adjective, Gen Sing Neut</i>
L700225	ἀδάμας	adamas [aðamas]	N [Noun]	untamed; unconquerable	<i>LSJ: </i>a)da/mas<hr><grk>ἀδάμαντα</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>ἀδάμας</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700226	ἀδάμαστος	adamastos [aðamastos]	A [Adjective]	inflexible	<i>LSJ: </i>a)da/mastos<hr><grk>ἀδάμαστα</grk>｜<font color='4'>A.VPN</font>｜<i>adjective, Voc Plur Neut</i><br><grk>ἀδάμαστος</grk>｜<font color='4'>A.NSM</font>｜<i>adjective, Nom Sing Masc</i>
L700227	Αδαμι	adami [aðamiy]	Np [Proper Noun]	Adami; Athami	<grk>Αδαμι</grk>｜<font color='4'>N.NS</font>｜<i>noun, Nom Sing</i>
L700228	Αδαν	adan [aðan]	Np [Proper Noun]	Adan; Athan	<grk>Αδαν</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700229	Αδαρ	adar [aðar]	Np [Proper Noun]	Adar; Athar	<grk>Αδαρ</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk>Αδαρ</grk>｜<font color='4'>N.GS</font>｜<i>noun, Gen Sing</i><br><grk>Αδαρ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδαρ</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700230	Αδαρι	adari [aðariy]	Np [Proper Noun]	Adari; Athari	<grk>Αδαρι</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700231	Αδασα	adasa [aðasa]	Np [Proper Noun]	Adasa; Athasa	<grk>Αδασα</grk>｜<font color='4'>N.DS</font>｜<i>noun, Dat Sing</i><br><grk>Αδασα</grk>｜<font color='4'>N.GS</font>｜<i>noun, Gen Sing</i><br><grk>Αδασα</grk>｜<font color='4'>N.NS</font>｜<i>noun, Nom Sing</i>
L700232	Αδασαι	adasai [aðase]	Np [Proper Noun]	Adasai; Athase	<grk>Αδασαι</grk>｜<font color='4'>N.N</font>｜<i>noun, Nom</i>
L700233	Αδασαν	adasan [aðasan]	Np [Proper Noun]	Adasan; Athasan	<grk>Αδασαν</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδασαν</grk>｜<font color='4'>N.NS</font>｜<i>noun, Nom Sing</i>
L700234	Αδδαι	addai [aððe]	Np [Proper Noun]	Addai; Aththe	<grk>Αδδαι</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i>
L700235	Αδδαιον	addaion [aððeon]	Np [Proper Noun]	Addaion; Aththeon	<grk>Αδδαιον</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i>
L700236	Αδδαιω	addaiō [aððeo]	Np [Proper Noun]	Addaiō; Aththeo	<grk>Αδδαιω</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i>
L700237	Αδδαμιν	addamin [aððamiyn]	Np [Proper Noun]	Addamin; Aththamin	<grk>Αδδαμιν</grk>｜<font color='4'>N.GSF</font>｜<i>noun, Gen Sing Fem</i>
L700238	Αδδαρα	addara [aððara]	Np [Proper Noun]	Addara; Aththara	<grk>Αδδαρα</grk>｜<font color='4'>N.AS</font>｜<i>noun, Acc Sing</i>
L700239	Ἀδδί	addi [aððiy]	Np [Proper Noun]	Addi; Aththi	<a href='S:G78'><grk>Ἀδδί</grk></a>; <big>עִדֹּו</big>&#x200E;<hr><grk>Αδδι</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk>Αδδι</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδδι</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700240	Αδδους	addous [aððus]	Np [Proper Noun]	Addous; Aththus	<grk>Αδδους</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>
L700241	Αδδω	addō [aððo]	Np [Proper Noun]	Addō; Aththo	<grk>Αδδω</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>Αδδω</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>
L700242	ἄδεια	adeia [aðiya]	N [Noun]	freedom from fear	<i>LSJ: </i>a)/deia1<hr><grk>ἄδειαν</grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i><br><grk>ἀδείας</grk>｜<font color='4'>N.GSF</font>｜<i>noun, Gen Sing Fem</i>
L700243	ἄδειπνος	adeipnos [aðiypnos]	A [Adjective]	supperless	<i>LSJ: </i>a)/deipnos<hr><grk>ἄδειπνος</grk>｜<font color='4'>A.NSM</font>｜<i>adjective, Nom Sing Masc</i>
L700244	ἀδελφή	adelphē [aðelfiy]	N [Noun]	sister	<a href='S:G79'><grk>ἀδελφή</grk></a>; <i>source: </i>αδελφος; <i>LSJ: </i>a)delfh/<hr><grk>ἀδελφαὶ</grk>｜<font color='4'>N.NPF</font>｜<i>noun, Nom Plur Fem</i><br><grk>ἀδελφάς</grk>｜<font color='4'>N.APF</font>｜<i>noun, Acc Plur Fem</i><br><grk>ἀδελφὰς</grk>｜<font color='4'>N.APF</font>｜<i>noun, Acc Plur Fem</i><br><grk>ἀδελφῇ</grk>｜<font color='4'>N.DSF</font>｜<i>noun, Dat Sing Fem</i><br><grk>ἀδελφή</grk>｜<font color='4'>N.NSF</font>｜<i>noun, Nom Sing Fem</i><br><grk>ἀδελφὴ</grk>｜<font color='4'>N.NSF</font>｜<i>noun, Nom Sing Fem</i><br><grk>ἀδελφή</grk>｜<font color='4'>N.VSF</font>｜<i>noun, Voc Sing Fem</i><br><grk>ἀδελφὴ</grk>｜<font color='4'>N.VSF</font>｜<i>noun, Voc Sing Fem</i><br><grk>ἀδελφήν</grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i><br><grk>ἀδελφὴν</grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i><br><grk>ἀδελφῆς</grk>｜<font color='4'>N.GSF</font>｜<i>noun, Gen Sing Fem</i>
L700245	ἀδελφιδός	adelphidos [aðelfiyðos]	N [Noun]	nephew; brother’s son	<grk>ἀδελφιδέ</grk>｜<font color='4'>N.VSM</font>｜<i>noun, Voc Sing Masc</i><br><grk>ἀδελφιδόν</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>ἀδελφιδὸν</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>ἀδελφιδός</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk>ἀδελφιδοῦ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>ἀδελφιδῷ</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i>
L700246	ἀδελφικῶς	adelphikōs [aðelfiykos]	D [Adverb]	brotherly	<grk>ἀδελφικῶς</grk>｜<font color='4'>D</font>｜<i>adverb</i>
L700247	ἀδελφοκτόνος	adelphoktonos [aðelfoktonos]	A [Adjective]	murdering a brother	<i>LSJ: </i>a)delfokto/nos<hr><grk>ἀδελφοκτόνοις</grk>｜<font color='4'>A.DPM</font>｜<i>adjective, Dat Plur Masc</i>
L700248	ἀδελφοπρεπῶς	adelphoprepōs [aðelfoprepos]	D [Adverb]	as befits a brother	<grk>ἀδελφοπρεπῶς</grk>｜<font color='4'>D</font>｜<i>adverb</i>
L700249	ἀδελφός	adelphos [aðelfos]	N [Noun]	brother	<a href='S:G80'><grk>ἀδελφός</grk></a>; <i>source: </i>α, </i>δελφυς; <i>LSJ: </i>a)delfo/s<hr><grk>ἀδελφέ</grk>｜<font color='4'>N.VSM</font>｜<i>noun, Voc Sing Masc</i><br><grk>ἄδελφε</grk>｜<font color='4'>N.VSM</font>｜<i>noun, Voc Sing Masc</i><br><grk>ἄδελφέ</grk>｜<font color='4'>N.VSM</font>｜<i>noun, Voc Sing Masc</i><br><grk>ἄδελφε</grk>｜<font color='4'>N.VSN</font>｜<i>noun, Voc Sing Neut</i><br><grk>ἀδελφοί</grk>｜<font color='4'>N.NPM</font>｜<i>noun, Nom Plur Masc</i><br><grk>ἀδελφοὶ</grk>｜<font color='4'>N.NPM</font>｜<i>noun, Nom Plur Masc</i><br><grk>ἀδελφοί</grk>｜<font color='4'>N.VPM</font>｜<i>noun, Voc Plur Masc</i><br><grk>ἀδελφοῖς</grk>｜<font color='4'>N.DPM</font>｜<i>noun, Dat Plur Masc</i><br><grk>ἀδελφόν</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>ἀδελφὸν</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>ἀδελφός</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk>ἀδελφὸς</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk>ἀδελφοῦ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>ἀδελφούς</grk>｜<font color='4'>N.APM</font>｜<i>noun, Acc Plur Masc</i><br><grk>ἀδελφοὺς</grk>｜<font color='4'>N.APM</font>｜<i>noun, Acc Plur Masc</i><br><grk>ἀδελφῷ</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk>ἀδελφῶν</grk>｜<font color='4'>N.GPM</font>｜<i>noun, Gen Plur Masc</i>
L700250	ἀδελφότης	adelphotēs [aðelfotiys]	N, A [Noun, Adjective]	brotherhood	<a href='S:G81'><grk>ἀδελφότης</grk></a>; <i>source: </i>αδελφος; <i>LSJ: </i>a)delfo/ths<hr><grk>ἀδελφότητα</grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i><br><grk>ἀδελφότητος</grk>｜<font color='4'>A.GSF</font>｜<i>adjective, Gen Sing Fem</i><br><grk>ἀδελφότητος</grk>｜<font color='4'>N.GSF</font>｜<i>noun, Gen Sing Fem</i>
L700251	Αδενικαμ	adenikam [aðeniykam]	Np [Proper Noun]	Adenikam; Athenikam	<grk>Αδενικαμ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>
L700252	Αδερ	ader [aðer]	Np [Proper Noun]	Ader; Ather	<grk>Αδερ</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>Αδερ</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk>Αδερ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδερ</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700253	ἀδεῶς	adeōs [aðeos]	D [Adverb]	without fear	<grk>ἀδεῶς</grk>｜<font color='4'>D</font>｜<i>adverb</i>
L700254	ἄδηλος	adēlos [aðiylos]	A [Adjective]	unclear; unseen	<a href='S:G82'><grk>ἄδηλος</grk></a>; <i>source: </i>α, </i>δηλος.1; <i>LSJ: </i>a)/dhlos<hr><grk>ἄδηλα</grk>｜<font color='4'>A.APN</font>｜<i>adjective, Acc Plur Neut</i><br><grk>ἀδήλοις</grk>｜<font color='4'>A.DPF</font>｜<i>adjective, Dat Plur Fem</i><br><grk>ἄδηλον</grk>｜<font color='4'>A.ASF</font>｜<i>adjective, Acc Sing Fem</i><br><grk>ἄδηλον</grk>｜<font color='4'>A.ASN</font>｜<i>adjective, Acc Sing Neut</i>
L700255	ᾅδης	hadēs [aðiys]	N [Noun]	Hades	<a href='S:G86'><grk>ᾅδης</grk></a>; <i>source: </i>α, </i>ειδω; <i>LSJ: </i>*(/a|dhs<hr><grk>ᾅδῃ</grk>｜<font color='4'>N.DSM</font>｜<i>noun, Dat Sing Masc</i><br><grk>ᾅδη</grk>｜<font color='4'>N.VSM</font>｜<i>noun, Voc Sing Masc</i><br><grk>ᾅδην</grk>｜<font color='4'>N.ASM</font>｜<i>noun, Acc Sing Masc</i><br><grk>ᾅδης</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i><br><grk>ᾅδου</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>
L700256	Αδι	adi [aðiy]	Np [Proper Noun]	Adi; Athi	<grk>Αδι</grk>｜<font color='4'>N.NSM</font>｜<i>noun, Nom Sing Masc</i>
L700257	Αδια	adia [aðiya]	Np [Proper Noun]	Adia; Athia	<grk>Αδια</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i><br><grk>Αδια</grk>｜<font color='4'>N.NSF</font>｜<i>noun, Nom Sing Fem</i>
L700258	Αδιαθαϊμ	adiathaim [aðiyaθaiym]	Np [Proper Noun]	Adiathaim; Athiathem	<grk>Αδιαθαϊμ</grk>｜<font color='4'>N.NS</font>｜<i>noun, Nom Sing</i>
L700259	ἀδιάκριτος	adiakritos [aðiyakriytos]	A [Adjective]	non-discriminatory	<a href='S:G87'><grk>ἀδιάκριτος</grk></a>; <i>source: </i>α, </i>διακρινω; <i>LSJ: </i>a)dia/kritos<hr><grk>ἀδιάκριτοι</grk>｜<font color='4'>A.NPF</font>｜<i>adjective, Nom Plur Fem</i>
L700260	ἀδιαλείπτως	adialeiptōs [aðiyaliyptos]	D [Adverb]	unceasingly	<a href='S:G89'><grk>ἀδιαλείπτως</grk></a>; <i>source: </i>αδιαλειπτος; <i>LSJ: </i>a)dia/leiptos<hr><grk>ἀδιαλείπτως</grk>｜<font color='4'>D</font>｜<i>adverb</i>
L700261	ἀδιάλυτος	adialytos [aðiyaliytos]	A [Adjective]	undissolved; indissoluble	<i>LSJ: </i>a)dia/lutos<hr><grk>ἀδιάλυτον</grk>｜<font color='4'>A.ASN</font>｜<i>adjective, Acc Sing Neut</i>
L700262	ἀδιάπτωτος	adiaptōtos [aðiyaptotos]	A [Adjective]	infallible	<grk>ἀδιάπτωτος</grk>｜<font color='4'>A.NSF</font>｜<i>adjective, Nom Sing Fem</i>
L700263	ἀδιάστροφος	adiastrophos [aðiyastrofos]	A [Adjective]	unswerving; undeterred	<grk>ἀδιάστροφον</grk>｜<font color='4'>A.ASF</font>｜<i>adjective, Acc Sing Fem</i>
L700264	ἀδιάτρεπτος	adiatreptos [aðiyatreptos]	A [Adjective]	headstrong	<grk>ἀδιατρέπτῳ</grk>｜<font color='4'>A.DSF</font>｜<i>adjective, Dat Sing Fem</i>
L700265	Αδιδ	adid [aðiyð]	Np [Proper Noun]	Adid; Athith	<grk>Αδιδ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>
L700266	Αδιδα	adida [aðiyða]	Np [Proper Noun]	Adida; Athitha	<grk>Αδιδα</grk>｜<font color='4'>N.ASF</font>｜<i>noun, Acc Sing Fem</i><br><grk>Αδιδοις</grk>｜<font color='4'>N.DP</font>｜<i>noun, Dat Plur</i>
L700267	ἀδιεξέταστος	adiexetastos [aðiyeksetastos]	A [Adjective]	that will not stand up to examination; unconsidered	<grk>ἀδιεξέταστοι</grk>｜<font color='4'>A.NPM</font>｜<i>adjective, Nom Plur Masc</i>
L700268	Αδιηλ	adiēl [aðiyiyl]	Np [Proper Noun]	Adiēl; Athil	<grk>Αδιηλ</grk>｜<font color='4'>N.GSM</font>｜<i>noun, Gen Sing Masc</i>
L700269	ἀδικέω	adikeō [aðiykeo]	V [Verbs]	injure; unjust to	<a href='S:G91'><grk>ἀδικέω</grk></a>; <i>source: </i>αδικος; <i>LSJ: </i>a)dike/w<hr><grk>ἀδικεῖ</grk>｜<font color='4'>V.PAI3S</font>｜<i>verb, Pres Act Ind 3rd Sing</i><br><grk>ἀδικεῖν</grk>｜<font color='4'>V.PAN</font>｜<i>verb, Pres Act Infin</i><br><grk>ἀδικεῖτε</grk>｜<font color='4'>V.PAI2P</font>｜<i>verb, Pres Act Ind 2nd Plur</i><br><grk>ἀδικηθῆναι</grk>｜<font color='4'>V.APN</font>｜<i>verb, Acc Plur Neut</i><br><grk>ἀδικῆσαι</grk>｜<font color='4'>V.AAN</font>｜<i>verb, Aor Act Infin</i><br><grk>ἀδικήσαντας</grk>｜<font color='4'>V.AAPAPM</font>｜<i>verb, Aor Act Part Acc Plur Masc</i><br><grk>ἀδικησάντων</grk>｜<font color='4'>V.AAPGPM</font>｜<i>verb, Aor Act Part Gen Plur Masc</i><br><grk>ἀδικήσει</grk>｜<font color='4'>V.FAI3S</font>｜<i>verb, Fut Act Ind 3rd Sing</i><br><grk>ἀδικήσειν</grk>｜<font color='4'>V.FAN</font>｜<i>verb, Fut Act Infin</i><br><grk>ἀδικήσεις</grk>｜<font color='4'>V.FAI2S</font>｜<i>verb, Fut Act Ind 2nd Sing</i><br><grk>ἀδικήσῃ</grk>｜<font color='4'>V.AAS3S</font>｜<i>verb, Aor Act Subj 3rd Sing</i><br><grk>ἀδικήσητε</grk>｜<font color='4'>V.AAS2P</font>｜<i>verb, Aor Act Subj 2nd Plur</i><br><grk>ἀδικήσουσιν</grk>｜<font color='4'>V.FAI3P</font>｜<i>verb, Fut Act Ind 3rd Plur</i><br><grk>ἀδικήσω</grk>｜<font color='4'>V.AAS1S</font>｜<i>verb, Aor Act Subj 1st Sing</i><br><grk>ἀδικοῦμαι</grk>｜<font color='4'>V.PPI1S</font>｜<i>verb, Pres Pass Ind 1st Sing</i><br><grk>ἀδικουμένοις</grk>｜<font color='4'>V.PMPDPM</font>｜<i>verb, Pres Mid Part Dat Plur Masc</i><br><grk>ἀδικούμενον</grk>｜<font color='4'>V.PMPASM</font>｜<i>verb, Pres Mid Part Acc Sing Masc</i><br><grk>ἀδικούμενον</grk>｜<font color='4'>V.PPPASM</font>｜<i>verb, Pres Pass Part Acc Sing Masc</i><br><grk>ἀδικούμενος</grk>｜<font color='4'>V.PPPNSM</font>｜<i>verb, Pres Pass Part Nom Sing Masc</i><br><grk>ἀδικουμένων</grk>｜<font color='4'>V.PMPGPM</font>｜<i>verb, Pres Mid Part Gen Plur Masc</i><br><grk>ἀδικοῦντάς</grk>｜<font color='4'>V.PAPAPM</font>｜<i>verb, Pres Act Part Acc Plur Masc</i><br><grk>ἀδικοῦντι</grk>｜<font color='4'>V.PAPDSM</font>｜<i>verb, Pres Act Part Dat Sing Masc</i><br><grk>ἀδικοῦντος</grk>｜<font color='4'>V.PAPGSM</font>｜<i>verb, Pres Act Part Gen Sing Masc</i><br><grk>ἀδικοῦσίν</grk>｜<font color='4'>V.PAI3P</font>｜<i>verb, Pres Act Ind 3rd Plur</i><br><grk>ἀδικῶν</grk>｜<font color='4'>V.PAPNSM</font>｜<i>verb, Pres Act Part Nom Sing Masc</i><br><grk>ἠδικηκός</grk>｜<font color='4'>V.XAPNSN</font>｜<i>verb, Perf Act Part Nom Sing Neut</i><br><grk>ἠδικηκότι</grk>｜<font color='4'>V.XAPDSM</font>｜<i>verb, Perf Act Part Dat Sing Masc</i><br><grk>ἠδικηκότος</grk>｜<font color='4'>V.XAPGSM</font>｜<i>verb, Perf Act Part Gen Sing Masc</i><br><grk>ἠδικημένοι</grk>｜<font color='4'>V.XMPNPM</font>｜<i>verb, Perf Mid Part Nom Plur Masc</i><br><grk>ἠδικημένου</grk>｜<font color='4'>V.XMPGSM</font>｜<i>verb, Perf Mid Part Gen Sing Masc</i><br><grk>ἠδίκησα</grk>｜<font color='4'>V.AAI1S</font>｜<i>verb, Aor Act Ind 1st Sing</i><br><grk>ἠδίκησά</grk>｜<font color='4'>V.AAI1S</font>｜<i>verb, Aor Act Ind 1st Sing</i><br><grk>ἠδικήσαμεν</grk>｜<font color='4'>V.AAI1P</font>｜<i>verb, Aor Act Ind 1st Plur</i><br><grk>ἠδίκησαν</grk>｜<font color='4'>V.AAI3P</font>｜<i>verb, Aor Act Ind 3rd Plur</i><br><grk>ἠδίκησας</grk>｜<font color='4'>V.AAI2S</font>｜<i>verb, Aor Act Ind 2nd Sing</i><br><grk>ἠδίκησεν</grk>｜<font color='4'>V.AAI3S</font>｜<i>verb, Aor Act Ind 3rd Sing</i><br><grk>ἠδίκησέν</grk>｜<font color='4'>V.AAI3S</font>｜<i>verb, Aor Act Ind 3rd Sing</i><br><grk>ἠδίκηται</grk>｜<font color='4'>V.XMI3S</font>｜<i>verb, Perf Mid Ind 3rd Sing</i><br><grk>ἠδίκουν</grk>｜<font color='4'>V.IAI3P</font>｜<i>verb, Imperf Act Ind 3rd Plur</i>
L700270	ἀδίκημα	adikēma [aðiykiyma]	N [Noun]	crime	<a href='S:G92'><grk>ἀδίκημα</grk></a>; <i>source: </i>αδικεω; <i>LSJ: </i>a)di/khma<hr><grk>ἀδίκημα</grk>｜<font color='4'>N.ASN</font>｜<i>noun, Acc Sing Neut</i><br><grk>ἀδίκημά</grk>｜<font color='4'>N.ASN</font>｜<i>noun, Acc Sing Neut</i><br><grk>ἀδίκημά</grk>｜<font color='4'>N.NSN</font>｜<i>noun, Nom Sing Neut</i><br><grk>ἀδικήματα</grk>｜<font color='4'>N.APN</font>｜<i>noun, Acc Plur Neut</i><br><grk>ἀδικήματά</grk>｜<font color='4'>N.APN</font>｜<i>noun, Acc Plur Neut</i><br><grk>ἀδικήματα</grk>｜<font color='4'>N.NPN</font>｜<i>noun, Nom Plur Neut</i><br><grk>ἀδικήματι</grk>｜<font color='4'>N.DSN</font>｜<i>noun, Dat Sing Neut</i><br><grk>ἀδικημάτων</grk>｜<font color='4'>N.GPN</font>｜<i>noun, Gen Plur Neut</i>
