G11	<b><n>Ἀβραάμ</n></b> [<n>N:N-M-P</n>]<br>Abraham<hr><b>Ἀβραάμ</b> (Heb. אַבְרָהָם), ὁ, indecl. (in FlJ, Ἄβραμος, -ου; MM, <i>VGT</i>, see word), <BR /> <b>Abraham</b> (<n>Refs</n> [<n><ref onclick="bcv(1,17,5)">Gen 17:5</ref>」 al.): <ref onclick="bcv(40,1,1)">Mat 1:1</ref>」, <ref onclick="bcv(40,1,2)">2</ref>」 al.</n>]<BR /> (AS)
G12	<b><n>ἄβυσσος</n></b> [<n>G:N-F</n>]<br>abyss<hr><b>ἄ-βυσσος</b>, -ον (Ion. βυσσός = βυθός), <BR /> __1. in cl., <b>boundless, bottomless</b> (e.g. ἄ. πέλαγος, ἄ. πλοῦτος Æsch.).<BR /> __2. [In LXX (for תְּהוֹם, <ref onclick="bcv(1,1,2)">Gen 1:2</ref>」, al.; exc. <n>Refs</n> [<n><ref onclick="bcv(23,44,27)">Isa 44:27</ref>」, <ref onclick="bcv(18,41,22)">Job 41:22</ref>」</n>] for צוּלָה, מְצוּלָה, <ref onclick="bcv(18,36,16)">Job 36:16</ref>」 for רַחַב) and] NT, as subst. (MM, <i>VGT</i>, see word), ἡ ἄ. (sc. χώρα), <b>the abyss</b>; <BR />__(a) of the sea (<ref onclick="bcv(1,1,2)">Gen 1:2</ref>」); <BR /> __(b) <b>of the underworld, as the abode of the dead</b>: <ref onclick="bcv(45,10,7)">Rom 10:7</ref>」 (a paraphrase of <ref onclick="bcv(5,30,13)">Deu 30:13</ref>」 LXX); as the abode of demons, <n>Refs</n> [<n><ref onclick="bcv(42,8,31)">Luk 8:31</ref>」, <ref onclick="bcv(66,9,1)">Rev 9:1</ref>」, <ref onclick="bcv(66,9,2)">2</ref>」, <ref onclick="bcv(66,9,11)">11</ref>」, <ref onclick="bcv(66,11,7)">11:7</ref>」, <ref onclick="bcv(66,17,8)">17:8</ref>」, <ref onclick="bcv(66,20,1)">20:1</ref>」, <ref onclick="bcv(66,20,3)">3</ref>」</n>] (Cremer, 2). <BR /> † (AS)
G13	<b><n>Ἄγαβος</n></b> [<n>N:N-M-P</n>]<br>Agabus<hr><b>Ἄγαβος</b>, -ου, ὁ<BR /> <b>Agabus</b>: <n>Refs</n> [<n><ref onclick="bcv(44,11,28)">Act 11:28</ref>」, <ref onclick="bcv(44,21,10)">21:10</ref>」</n>].†<BR /> (AS)
G14	<b><n>ἀγαθοεργέω</n></b> [<n>G:V</n>]<br>to do good<hr><b>ἀγαθοεργέω</b>, -ῶ, <BR /> <gramGrp/> <BR /><b>to do good, show kindness</b>: 1 Ti 6:18 (Cremer, 8).†<BR /> <b>ἀγαθουργέω</b>, -ῶ, contracted form (rare, see WH, <i>App</i>., 145) of ἀγαθοερ- (which see), <BR /> <b>to do good</b>: <ref onclick="bcv(44,14,17)">Act 14:17</ref>」.†<BR /> (AS)
G15	<b><n>ἀγαθοποιέω</n></b> [<n>G:V</n>]<br>to do good<hr><b>ἀγαθὀ-ποιέω</b>, -ῶ (= cl. ἀγαθὸν ποιεῖν, εὐεργετεῖν), <BR /> [in LXX: <n>Refs</n> [<n><ref onclick="bcv(4,10,32)">Num 10:32</ref>」, <ref onclick="bcv(7,17,13)">Jdg 17:13</ref>」</n>] A, <ref onclick="bcv(36,1,12)">Zep 1:12</ref>」 (יטב hi.), Tob.12:13 B, <n>Refs</n> [<n>1Ma.11:33, 2Ma.1:2</n>] ＊ ;] <BR /><b>to do good</b>; <BR />__(a) univ.: <n>Refs</n> [<n><ref onclick="bcv(60,2,15)">1Pe 2:15</ref>」, <ref onclick="bcv(60,2,20)">20</ref>」, <ref onclick="bcv(60,3,6)">3:6</ref>」, <ref onclick="bcv(60,3,17)">17</ref>」, <ref onclick="bcv(64,1,11)">3Jo.11</ref>」</n>]; <BR /> __(b) <b>for another's benefit</b>: <ref onclick="bcv(41,3,4)">Mrk 3:4</ref>」 (T, ἀγαθὸν ποιῆσαι), <ref onclick="bcv(42,6,9)">Luk 6:9</ref>」; <BR /> __(with) accusative of person(s), <n>Refs</n> [<n><ref onclick="bcv(42,6,33)">Luk 6:33</ref>」, <ref onclick="bcv(42,6,35)">35</ref>」</n>] (Cremer, 8). <BR /> † (AS)
G16	<b><n>ἀγαθοποιΐα</n></b> [<n>G:N-F</n>]<br>doing good<hr><b>ἀγαθοποιία</b>, -ας, ἡ <BR /> (&lt; ἀγαθοποιός), <BR /><b>well-doing</b>: <ref onclick="bcv(60,4,19)">1Pe 4:19</ref>」.†<BR /> (AS)
G17	<b><n>ἀγαθοποιός</n></b> [<n>G:N-M</n>]<br>doing good<hr><b>ἀγαθοποιός</b>, -όν = cl. ἀγαθουργός, <BR /> [in LXX, of a woman who deals pleasantly in order to corrupt, Sir.42:14 ＊ ;] <BR /><b>doing well, acting rightly</b> (Plut.): <ref onclick="bcv(60,2,14)">1Pe 2:14</ref>」 (Cremer, 8; MM, <i>VGT</i>, see word).†<BR /> (AS)
G18	<b><n>ἀγαθός</n></b> [<n>G:A</n>]<br>good-doer<hr><b>ἀγαθός</b>, -ή, -όν, <BR /> [in LXX chiefly for טוֹב ;] <BR />in general, <b>good</b>, in physical and in moral sense, used of persons, things, acts, conditions, etc., applied to that which is regarded as \"perfect in its kind, so as to produce pleasure and satisfaction, . . . that which, in itself good, is also at once for the good and the advantage of him who comes in contact with it\" (Cremer, 3): γῆ, <ref onclick="bcv(42,8,8)">Luk 8:8</ref>」; δένδρον, <ref onclick="bcv(40,7,18)">Mat 7:18</ref>」; καρδία, <ref onclick="bcv(42,8,15)">Luk 8:15</ref>」; δόσις, <ref onclick="bcv(59,1,17)">Jas 1:17</ref>」; μέρις, <ref onclick="bcv(42,10,42)">Luk 10:42</ref>」; ἔργον (freq. in Pl.), <ref onclick="bcv(50,1,6)">Php 1:6</ref>」; ἐλπίς, <ref onclick="bcv(53,2,16)">2Th 2:16</ref>」; θησαυρός, <ref onclick="bcv(40,12,35)">Mat 12:35</ref>」; μνεία, <ref onclick="bcv(52,3,6)">1Th 3:6</ref>」 (cf. 2Ma.7:20); as subst., τὸ ἀ, that which is morally good, beneficial, acceptable to God, <ref onclick="bcv(45,12,2)">Rom 12:2</ref>」; ἐργάζεσθαι τὸ ἀ, <n>Refs</n> [<n><ref onclick="bcv(45,2,10)">Rom 2:10</ref>」, <ref onclick="bcv(49,4,28)">Eph 4:28</ref>」</n>]; πράσσειν, <n>Refs</n> [<n><ref onclick="bcv(45,9,11)">Rom 9:11</ref>」, <ref onclick="bcv(47,5,10)">2Co 5:10</ref>」</n>]; διώκειν, <ref onclick="bcv(52,5,15)">1Th 5:15</ref>」; μιμεῖσθαι, III Jo 11; κολλᾶσθαι τῷ ἀ, <ref onclick="bcv(45,12,9)">Rom 12:9</ref>」; ερωτᾶν περὶ τοῦ ἀ., <ref onclick="bcv(40,19,17)">Mat 19:17</ref>」; διάκονος εἰς τὸ ἀ., <ref onclick="bcv(45,13,4)">Rom 13:4</ref>」; τὸ ἀ. σου, <b>thy favour, benefit</b>, Phm 14; pl., τὰ ἀ., of goods, possessions, <ref onclick="bcv(42,12,18)">Luk 12:18</ref>」; of spiritual benefits, <n>Refs</n> [<n><ref onclick="bcv(45,10,15)">Rom 10:15</ref>」, <ref onclick="bcv(58,9,11)">Heb 9:11</ref>」, <ref onclick="bcv(58,10,1)">10:1</ref>」</n>]. ἀ is opp. to πονηρός, <n>Refs</n> [<n><ref onclick="bcv(40,5,45)">Mat 5:45</ref>」, <ref onclick="bcv(40,20,5)">20:5</ref>」</n>]; κακός, <ref onclick="bcv(45,7,19)">Rom 7:19</ref>」; φαῦλος, <n>Refs</n> [<n><ref onclick="bcv(45,9,11)">Rom 9:11</ref>」, <ref onclick="bcv(47,5,10)">2Co 5:10</ref>」</n>] (cf. MM, <i>VGT</i>, see word).<BR /> <re><i>SYN.</i>: καλός, δίκαιος. κ. properly refers to <b>goodliness</b> as manifested in form: ἀ. to inner excellence (cf. the cl. καλὸς κἀγαθός and ἐν καρδία κ. καὶ ἀ., <ref onclick="bcv(42,8,15)">Luk 8:15</ref>」). In <ref onclick="bcv(45,5,7)">Rom 5:7</ref>」, where it is contrasted with δ., ἀ. implies a kindliness and attractiveness not necessarily possessed by the δίκαιος, who merely measures up to a high standard of rectitude (cf. ἀγαθωσύνη).</re> (AS)
G19	<b><n>ἀγαθωσύνη</n></b> [<n>G:N-F</n>]<br>goodness<hr><b>ἀγαθωσύνη</b> (on the termination, see: ἁγιότης, and cf . WH, <i>App</i>., 152; MM, <i>VGT</i>, see word), -ης, ἡ <BR /> (&lt; ἀγαθός), [in LXX for טוֹבָה, טוֹב, טוּב, only in Heb. bks. ;] <BR /><b>goodness</b> (representing \"the kindlier, as δικαιοσύνη, the sterner element in the ideal character,\" AE, <i>Eph</i>., 5:9; on its relation to χρηστότης, see Tr., <i>Syn</i>., §lxiii): <n>Refs</n> [<n><ref onclick="bcv(45,15,14)">Rom 15:14</ref>」, <ref onclick="bcv(48,5,22)">Gal 5:22</ref>」, <ref onclick="bcv(53,1,11)">2Th 1:11</ref>」</n>].†<BR /> (AS)
G20	<b><n>ἀγαλλίασις</n></b> [<n>G:N-F</n>]<br>joy<hr><b>ἀγαλλίασις</b>, -εως, ἡ <BR /> (&lt; ἀγαλλιάω), [in LXX (most freq. in Pss. and often coupled with εὐφροσύνη, as Ps 44(45):15) chiefly for גִּיל ;] <BR /><b>exultation, exuberant joy</b>: <n>Refs</n> [<n><ref onclick="bcv(42,1,44)">Luk 1:44</ref>」, <ref onclick="bcv(44,2,46)">Act 2:46</ref>」, <ref onclick="bcv(58,1,9)">Heb 1:9</ref>」, <ref onclick="bcv(65,1,24)">Ju 24</ref>」</n>]; χαρὰ καὶ ἀ., <ref onclick="bcv(42,1,14)">Luk 1:14</ref>」 (Cremer, 592).†<BR /> (AS)
