G11	<b><grk>Ἀβραάμ</grk></b> [<font color='gray'>N:N-M-P</font>]<br>Abraham<hr><b><grk>Ἀβραάμ</grk></b> (Heb. אַבְרָהָם), ὁ, indecl. (in FlJ, Ἄβραμος, -ου; MM, <i>VGT</i>, see word), <BR /> <b>Abraham</b> (<n>Refs</n> [<font color='gray'><ref>Gen 17:5</ref> al.): <ref>Mat 1:1</ref>, 2 al.</font>]<BR /> (AS)<hr><red><grk>Ἀβραάμ</grk></red>｜<red>N-ASM-P</red>｜Noun, Accusative, Singular, Masculine, Person<br><red><grk>Ἀβραὰμ</grk></red>｜<red>N-ASM-P</red>｜Noun, Accusative, Singular, Masculine, Person<br><red><grk>Ἀβραάμ</grk></red>｜<red>N-DSM-P</red>｜Noun, Dative, Singular, Masculine, Person<br><red><grk>Ἀβραὰμ</grk></red>｜<red>N-DSM-P</red>｜Noun, Dative, Singular, Masculine, Person<br><red><grk>Ἀβραάμ</grk></red>｜<red>N-GSM-P</red>｜Noun, Genitive, Singular, Masculine, Person<br><red><grk>Ἀβραὰμ</grk></red>｜<red>N-GSM-P</red>｜Noun, Genitive, Singular, Masculine, Person<br><red><grk>Ἀβραάμ</grk></red>｜<red>N-NSM-P</red>｜Noun, Nominative, Singular, Masculine, Person<br><red><grk>Ἀβραὰμ</grk></red>｜<red>N-NSM-P</red>｜Noun, Nominative, Singular, Masculine, Person<br><red><grk>Ἀβραάμ</grk></red>｜<red>N-VSM-P</red>｜Noun, Vocative, Singular, Masculine, Person
G12	<b><grk>ἄβυσσος</grk></b> [<font color='gray'>G:N-F</font>]<br>abyss<hr><b><grk>ἄ-βυσσος</grk></b>, -ον (Ion. βυσσός = βυθός), <BR /> __1. in cl., <b>boundless, bottomless</b> (e.g. ἄ. πέλαγος, ἄ. πλοῦτος Æsch.).<BR /> __2. [In LXX (for תְּהוֹם, <ref>Gen 1:2</ref>, al.; exc. <n>Refs</n> [<font color='gray'><ref>Isa 44:27</ref>, <ref>Job 41:22</ref></font>] for צוּלָה, מְצוּלָה, <ref>Job 36:16</ref> for רַחַב) and] NT, as subst. (MM, <i>VGT</i>, see word), ἡ ἄ. (sc. χώρα), <b>the abyss</b>; <BR />__(a) of the sea (<ref>Gen 1:2</ref>); <BR /> __(b) <b>of the underworld, as the abode of the dead</b>: <ref>Rom 10:7</ref> (a paraphrase of <ref>Deu 30:13</ref> LXX); as the abode of demons, <n>Refs</n> [<font color='gray'><ref>Luk 8:31</ref>, <ref>Rev 9:1</ref>, 2, 11, 11:7, 17:8, 20:1, 3</font>] (Cremer, 2). <BR /> † (AS)<hr><red><grk>ἄβυσσον</grk></red>｜<red>N-ASF</red>｜Noun, Accusative, Singular, Feminine<br><red><grk>ἀβύσσου</grk></red>｜<red>N-GSF</red>｜Noun, Genitive, Singular, Feminine
G13	<b><grk>Ἄγαβος</grk></b> [<font color='gray'>N:N-M-P</font>]<br>Agabus<hr><b><grk>Ἄγαβος</grk></b>, -ου, ὁ<BR /> <b>Agabus</b>: <n>Refs</n> [<font color='gray'><ref>Act 11:28</ref>, <ref>Act 21:10</ref></font>].†<BR /> (AS)<hr><red><grk>Ἅγαβος</grk></red>｜<red>N-NSM-P</red>｜Noun, Nominative, Singular, Masculine, Person
G14	<b><grk>ἀγαθοεργέω</grk></b> [<font color='gray'>G:V</font>]<br>to do good<hr><b><grk>ἀγαθοεργέω</grk></b>, -ῶ, <BR /> <gramGrp/> <BR /><b>to do good, show kindness</b>: 1 Ti 6:18 (Cremer, 8).†<BR /> <b>ἀγαθουργέω</b>, -ῶ, contracted form (rare, see WH, <i>App</i>., 145) of ἀγαθοερ- (which see), <BR /> <b>to do good</b>: <ref>Act 14:17</ref>.†<BR /> (AS)<hr><red><grk>ἀγαθοεργεῖν</grk></red>｜<red>V-PAN</red>｜Verb, Present, Active, iNfinitive<br><red><grk>ἀγαθουργῶν</grk></red>｜<red>V-PAP-NSM</red>｜Verb, Present, Active, Participle, Nominative, Singular, Masculine
G15	<b><grk>ἀγαθοποιέω</grk></b> [<font color='gray'>G:V</font>]<br>to do good<hr><b><grk>ἀγαθὀ-ποιέω</grk></b>, -ῶ (= cl. ἀγαθὸν ποιεῖν, εὐεργετεῖν), <BR /> [in LXX: <n>Refs</n> [<font color='gray'><ref>Num 10:32</ref>, <ref>Jdg 17:13</ref></font>] A, <ref>Zep 1:12</ref> (יטב hi.), Tob.12:13 B, <n>Refs</n> [<font color='gray'>1Ma.11:33, 2Ma.1:2</font>] * ;] <BR /><b>to do good</b>; <BR />__(a) univ.: <n>Refs</n> [<font color='gray'><ref>1Pe 2:15</ref>, 20, 3:6, 17, 3Jo.11</font>]; <BR /> __(b) <b>for another's benefit</b>: <ref>Mar 3:4</ref> (T, ἀγαθὸν ποιῆσαι), <ref>Luk 6:9</ref>; <BR /> __(with) accusative of person(s), <n>Refs</n> [<font color='gray'><ref>Luk 6:33</ref>, 35</font>] (Cremer, 8). <BR /> † (AS)<hr><red><grk>ἀγαθοποιεῖτε</grk></red>｜<red>V-PAM-2P</red>｜Verb, Present, Active, iMperative, second, Plural<br><red><grk>ἀγαθοποιῆσαι</grk></red>｜<red>V-AAN</red>｜Verb, Aorist, Active, iNfinitive<br><red><grk>ἀγαθοποιῆτε</grk></red>｜<red>V-PAS-2P</red>｜Verb, Present, Active, Subjunctive, second, Plural<br><red><grk>ἀγαθοποιοῦντας</grk></red>｜<red>V-PAP-APM</red>｜Verb, Present, Active, Participle, Accusative, Plural, Masculine<br><red><grk>ἀγαθοποιοῦντες</grk></red>｜<red>V-PAP-NPM</red>｜Verb, Present, Active, Participle, Nominative, Plural, Masculine<br><red><grk>ἀγαθοποιοῦσαι</grk></red>｜<red>V-PAP-NPF</red>｜Verb, Present, Active, Participle, Nominative, Plural, Feminine<br><red><grk>ἀγαθοποιῶν</grk></red>｜<red>V-PAP-NSM</red>｜Verb, Present, Active, Participle, Nominative, Singular, Masculine
G16	<b><grk>ἀγαθοποιΐα</grk></b> [<font color='gray'>G:N-F</font>]<br>doing good<hr><b><grk>ἀγαθοποιία</grk></b>, -ας, ἡ <BR /> (&lt; ἀγαθοποιός), <BR /><b>well-doing</b>: <ref>1Pe 4:19</ref>.†<BR /> (AS)<hr><red><grk>ἀγαθοποιΐᾳ</grk></red>｜<red>N-DSF</red>｜Noun, Dative, Singular, Feminine
G17	<b><grk>ἀγαθοποιός</grk></b> [<font color='gray'>G:N-M</font>]<br>doing good<hr><b><grk>ἀγαθοποιός</grk></b>, -όν = cl. ἀγαθουργός, <BR /> [in LXX, of a woman who deals pleasantly in order to corrupt, Sir.42:14 * ;] <BR /><b>doing well, acting rightly</b> (Plut.): <ref>1Pe 2:14</ref> (Cremer, 8; MM, <i>VGT</i>, see word).†<BR /> (AS)<hr><red><grk>ἀγαθοποιῶν</grk></red>｜<red>A-GPM</red>｜Adjective, Genitive, Plural, Masculine
G18	<b><grk>ἀγαθός</grk></b> [<font color='gray'>G:A</font>]<br>good-doer<hr><b><grk>ἀγαθός</grk></b>, -ή, -όν, <BR /> [in LXX chiefly for טוֹב ;] <BR />in general, <b>good</b>, in physical and in moral sense, used of persons, things, acts, conditions, etc., applied to that which is regarded as "perfect in its kind, so as to produce pleasure and satisfaction, . . . that which, in itself good, is also at once for the good and the advantage of him who comes in contact with it" (Cremer, 3): γῆ, <ref>Luk 8:8</ref>; δένδρον, <ref>Mat 7:18</ref>; καρδία, <ref>Luk 8:15</ref>; δόσις, <ref>Jas 1:17</ref>; μέρις, <ref>Luk 10:42</ref>; ἔργον (freq. in Pl.), <ref>Php 1:6</ref>; ἐλπίς, <ref>2Th 2:16</ref>; θησαυρός, <ref>Mat 12:35</ref>; μνεία, <ref>1Th 3:6</ref> (cf. 2Ma.7:20); as subst., τὸ ἀ, that which is morally good, beneficial, acceptable to God, <ref>Rom 12:2</ref>; ἐργάζεσθαι τὸ ἀ, <n>Refs</n> [<font color='gray'><ref>Rom 2:10</ref>, <ref>Eph 4:28</ref></font>]; πράσσειν, <n>Refs</n> [<font color='gray'><ref>Rom 9:11</ref>, <ref>2Co 5:10</ref></font>]; διώκειν, <ref>1Th 5:15</ref>; μιμεῖσθαι, III Jo 11; κολλᾶσθαι τῷ ἀ, <ref>Rom 12:9</ref>; ερωτᾶν περὶ τοῦ ἀ., <ref>Mat 19:17</ref>; διάκονος εἰς τὸ ἀ., <ref>Rom 13:4</ref>; τὸ ἀ. σου, <b>thy favour, benefit</b>, Phm 14; pl., τὰ ἀ., of goods, possessions, <ref>Luk 12:18</ref>; of spiritual benefits, <n>Refs</n> [<font color='gray'><ref>Rom 10:15</ref>, <ref>Heb 9:11</ref>, <ref>Heb 10:1</ref></font>]. ἀ is opp. to πονηρός, <n>Refs</n> [<font color='gray'><ref>Mat 5:45</ref>, <ref>Mat 20:5</ref></font>]; κακός, <ref>Rom 7:19</ref>; φαῦλος, <n>Refs</n> [<font color='gray'><ref>Rom 9:11</ref>, <ref>2Co 5:10</ref></font>] (cf. MM, <i>VGT</i>, see word).<BR /> <re><i>SYN.</i>: καλός, δίκαιος. κ. properly refers to <b>goodliness</b> as manifested in form: ἀ. to inner excellence (cf. the cl. καλὸς κἀγαθός and ἐν καρδία κ. καὶ ἀ., <ref>Luk 8:15</ref>). In <ref>Rom 5:7</ref>, where it is contrasted with δ., ἀ. implies a kindliness and attractiveness not necessarily possessed by the δίκαιος, who merely measures up to a high standard of rectitude (cf. ἀγαθωσύνη).</re> (AS)<hr><red><grk>ἀγαθά</grk></red>｜<red>A-APN</red>｜Adjective, Accusative, Plural, Neuter<br><red><grk>ἀγαθὰ</grk></red>｜<red>A-APN</red>｜Adjective, Accusative, Plural, Neuter<br><red><grk>ἀγαθά</grk></red>｜<red>A-NPN</red>｜Adjective, Nominative, Plural, Neuter<br><red><grk>ἀγαθάς</grk></red>｜<red>A-APF</red>｜Adjective, Accusative, Plural, Feminine<br><red><grk>ἀγαθὰς</grk></red>｜<red>A-APF</red>｜Adjective, Accusative, Plural, Feminine<br><red><grk>ἀγαθέ</grk></red>｜<red>A-VSM</red>｜Adjective, Vocative, Singular, Masculine<br><red><grk>ἀγαθὲ</grk></red>｜<red>A-VSM</red>｜Adjective, Vocative, Singular, Masculine<br><red><grk>ἀγαθῇ</grk></red>｜<red>A-DSF</red>｜Adjective, Dative, Singular, Feminine<br><red><grk>ἀγαθή</grk></red>｜<red>A-NSF</red>｜Adjective, Nominative, Singular, Feminine<br><red><grk>ἀγαθὴ</grk></red>｜<red>A-NSF</red>｜Adjective, Nominative, Singular, Feminine<br><red><grk>ἀγαθήν</grk></red>｜<red>A-ASF</red>｜Adjective, Accusative, Singular, Feminine<br><red><grk>ἀγαθὴν</grk></red>｜<red>A-ASF</red>｜Adjective, Accusative, Singular, Feminine<br><red><grk>ἀγαθῆς</grk></red>｜<red>A-GSF</red>｜Adjective, Genitive, Singular, Feminine<br><red><grk>ἀγαθοῖς</grk></red>｜<red>A-DPM</red>｜Adjective, Dative, Plural, Masculine<br><red><grk>ἀγαθοῖς</grk></red>｜<red>A-DPN</red>｜Adjective, Dative, Plural, Neuter<br><red><grk>ἀγαθόν</grk></red>｜<red>A-ASM</red>｜Adjective, Accusative, Singular, Masculine<br><red><grk>ἀγαθόν</grk></red>｜<red>A-ASN</red>｜Adjective, Accusative, Singular, Neuter<br><red><grk>ἀγαθὸν</grk></red>｜<red>A-ASN</red>｜Adjective, Accusative, Singular, Neuter<br><red><grk>ἀγαθόν</grk></red>｜<red>A-NSN</red>｜Adjective, Nominative, Singular, Neuter<br><red><grk>ἀγαθὸν</grk></red>｜<red>A-NSN</red>｜Adjective, Nominative, Singular, Neuter<br><red><grk>ἀγαθός</grk></red>｜<red>A-NSM</red>｜Adjective, Nominative, Singular, Masculine<br><red><grk>Ἀγαθός</grk></red>｜<red>A-NSM</red>｜Adjective, Nominative, Singular, Masculine<br><red><grk>ἀγαθὸς</grk></red>｜<red>A-NSM</red>｜Adjective, Nominative, Singular, Masculine<br><red><grk>ἀγαθοῦ</grk></red>｜<red>A-GSM</red>｜Adjective, Genitive, Singular, Masculine<br><red><grk>ἀγαθοῦ</grk></red>｜<red>A-GSN</red>｜Adjective, Genitive, Singular, Neuter<br><red><grk>ἀγαθούς</grk></red>｜<red>A-APM</red>｜Adjective, Accusative, Plural, Masculine<br><red><grk>ἀγαθοὺς</grk></red>｜<red>A-APM</red>｜Adjective, Accusative, Plural, Masculine<br><red><grk>ἀγαθῷ</grk></red>｜<red>A-DSM</red>｜Adjective, Dative, Singular, Masculine<br><red><grk>ἀγαθῷ</grk></red>｜<red>A-DSN</red>｜Adjective, Dative, Singular, Neuter<br><red><grk>ἀγαθῶν</grk></red>｜<red>A-GPM</red>｜Adjective, Genitive, Plural, Masculine<br><red><grk>ἀγαθῶν</grk></red>｜<red>A-GPN</red>｜Adjective, Genitive, Plural, Neuter
G19	<b><grk>ἀγαθωσύνη</grk></b> [<font color='gray'>G:N-F</font>]<br>goodness<hr><b><grk>ἀγαθωσύνη</grk></b> (on the termination, see: ἁγιότης, and cf . WH, <i>App</i>., 152; MM, <i>VGT</i>, see word), -ης, ἡ <BR /> (&lt; ἀγαθός), [in LXX for טוֹבָה, טוֹב, טוּב, only in Heb. bks. ;] <BR /><b>goodness</b> (representing "the kindlier, as δικαιοσύνη, the sterner element in the ideal character," AE, <i>Eph</i>., 5:9; on its relation to χρηστότης, see Tr., <i>Syn</i>., §lxiii): <n>Refs</n> [<font color='gray'><ref>Rom 15:14</ref>, <ref>Gal 5:22</ref>, <ref>2Th 1:11</ref></font>].†<BR /> (AS)<hr><red><grk>ἀγαθωσύνῃ</grk></red>｜<red>N-DSF</red>｜Noun, Dative, Singular, Feminine<br><red><grk>ἀγαθωσύνη</grk></red>｜<red>N-NSF</red>｜Noun, Nominative, Singular, Feminine<br><red><grk>ἀγαθωσύνης</grk></red>｜<red>N-GSF</red>｜Noun, Genitive, Singular, Feminine
G20	<b><grk>ἀγαλλίασις</grk></b> [<font color='gray'>G:N-F</font>]<br>joy<hr><b><grk>ἀγαλλίασις</grk></b>, -εως, ἡ <BR /> (&lt; ἀγαλλιάω), [in LXX (most freq. in Pss. and often coupled with εὐφροσύνη, as Ps 44(45):15) chiefly for גִּיל ;] <BR /><b>exultation, exuberant joy</b>: <n>Refs</n> [<font color='gray'><ref>Luk 1:44</ref>, <ref>Act 2:46</ref>, <ref>Heb 1:9</ref>, Ju 24</font>]; χαρὰ καὶ ἀ., <ref>Luk 1:14</ref> (Cremer, 592).†<BR /> (AS)<hr><red><grk>ἀγαλλιάσει</grk></red>｜<red>N-DSF</red>｜Noun, Dative, Singular, Feminine<br><red><grk>ἀγαλλιάσεως</grk></red>｜<red>N-GSF</red>｜Noun, Genitive, Singular, Feminine<br><red><grk>ἀγαλλίασις</grk></red>｜<red>N-NSF</red>｜Noun, Nominative, Singular, Feminine
