7	1	22	<a class='l' href='dm://FHL.H3130'>約瑟</a><a class='l' href='dm://FHL.H1004'>家</a><a href='dm://FHL.H1992'><sup>[S]</sup></a><a class='l' href='dm://FHL.H1571'>也</a><a class='l' href='dm://FHL.H5927'>上去</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H1008'>攻打伯特利</a><a class='l' href='dm://FHL.H3068'>；耶和華</a><a class='l' href='dm://FHL.H5973'>與他們同在</a>。
7	1	23	<a class='l' href='dm://FHL.H3130'>約瑟</a><a class='l' href='dm://FHL.H1004'>家</a><a class='l' href='dm://FHL.H8446'>打發人去窺探</a><a href='dm://FHL.H8686'><sup>T</sup></a><a class='l' href='dm://FHL.H9002'>伯特利</a><a href='dm://FHL.H1008'><sup>S</sup></a><a class='l' href='dm://FHL.H5892'>（那城</a><a class='l' href='dm://FHL.H9001'>起先</a><a href='dm://FHL.H6440'><sup>S</sup></a><a class='l' href='dm://FHL.H8034'>名</a><a class='l' href='dm://FHL.H3870'>叫路斯</a>）。
7	1	24	<a class='l' href='dm://FHL.H8104'>窺探的人</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H7200'>看見</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H376'>一個人</a><a class='l' href='dm://FHL.H4480'>從</a><a class='l' href='dm://FHL.H5892'>城</a><a class='l' href='dm://FHL.H3318'>裡出來</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>，就對他</a><a class='l' href='dm://FHL.H559'>說</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H4994'>：「求你</a><a class='l' href='dm://FHL.H853'>將</a><a class='l' href='dm://FHL.H5892'>進城</a><a class='l' href='dm://FHL.H3996'>的路</a><a class='l' href='dm://FHL.H7200'>指示我們</a><a href='dm://FHL.H8685'><sup>T</sup></a><a class='l' href='dm://FHL.H2617'>，我們必恩</a><a class='l' href='dm://FHL.H6213'>待</a><a href='dm://FHL.H8804'><sup>T</sup></a><a class='l' href='dm://FHL.H5973'>你</a>。」
7	1	25	<a class='l' href='dm://FHL.H853'>那人將</a><a class='l' href='dm://FHL.H5892'>進城</a><a class='l' href='dm://FHL.H3996'>的路</a><a class='l' href='dm://FHL.H7200'>指示他們</a><a href='dm://FHL.H8686'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>，他們就用</a><a href='dm://FHL.H6310'><sup>S</sup></a><a class='l' href='dm://FHL.H2719'>刀</a><a class='l' href='dm://FHL.H5221'>擊殺了</a><a href='dm://FHL.H8686'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H5892'>城</a><a class='l' href='dm://FHL.H853'>中的居民，但將</a><a class='l' href='dm://FHL.H376'>那人</a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H3605'>他全</a><a class='l' href='dm://FHL.H4940'>家</a><a class='l' href='dm://FHL.H7971'>放去</a><a href='dm://FHL.H8765'><sup>T</sup></a>。
7	1	26	<a class='l' href='dm://FHL.H376'>那人</a><a class='l' href='dm://FHL.H2850'>往赫人</a><a class='l' href='dm://FHL.H776'>之地</a><a class='l' href='dm://FHL.H3212'>去</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H1129'>，築了</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H5892'>一座城</a><a class='l' href='dm://FHL.H7121'>，起</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H8034'>名</a><a class='l' href='dm://FHL.H3870'>叫路斯</a>。那城<a href='dm://FHL.H1931'><sup>[S]</sup></a><a class='l' href='dm://FHL.H5704'>到</a><a class='l' href='dm://FHL.H2088'>如</a><a class='l' href='dm://FHL.H3117'>今</a><a class='l' href='dm://FHL.H8034'>還叫這名</a>。
7	1	27	<a class='l' href='dm://FHL.H4519'>瑪拿西</a><a class='l' href='dm://FHL.H3808'>沒有</a><a class='l' href='dm://FHL.H3423'>趕出</a><a href='dm://FHL.H8689'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H1052'>伯‧善</a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H1323'>屬伯‧善鄉村</a>的居民，<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H8590'>他納</a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H1323'>屬他納鄉村</a>的居民，<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H1756'>多珥</a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H1323'>屬多珥鄉村</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a>，<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H2991'>以伯蓮</a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H1323'>屬以伯蓮鄉村</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a>，<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H4023'>米吉多</a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H1323'>屬米吉多鄉村</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H3669'>；迦南人</a><a class='l' href='dm://FHL.H2974'>卻執意</a><a href='dm://FHL.H8686'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>住</a><a href='dm://FHL.H3427'><sup>S</sup></a><a href='dm://FHL.H8800'><sup>T</sup></a><a class='l' href='dm://FHL.H2063'>在那些</a><a class='l' href='dm://FHL.H9002'>地方</a><a href='dm://FHL.H776'><sup>S</sup></a>。
7	1	28	<a class='l' href='dm://FHL.H1961'>及至</a><a href='dm://FHL.H3588'><sup>S</sup></a><a class='l' href='dm://FHL.H3478'>以色列</a><a class='l' href='dm://FHL.H2388'>強盛了</a><a href='dm://FHL.H8804'><sup>T</sup></a><a class='l' href='dm://FHL.H7760'>，就使</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3669'>迦南人</a><a class='l' href='dm://FHL.H9001'>做苦工</a><a href='dm://FHL.H4522'><sup>S</sup></a><a class='l' href='dm://FHL.H3808'>，沒有</a><a class='l' href='dm://FHL.H3423'>把他們全然</a><a href='dm://FHL.H8687'><sup>T</sup></a><a class='l' href='dm://FHL.H3423'>趕出</a><a href='dm://FHL.H8689'><sup>T</sup></a>。
7	1	29	<a class='l' href='dm://FHL.H669'>以法蓮</a><a class='l' href='dm://FHL.H3808'>沒有</a><a class='l' href='dm://FHL.H3423'>趕出</a><a href='dm://FHL.H8689'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3427'>住</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H9002'>基色</a><a href='dm://FHL.H1507'><sup>S</sup></a><a class='l' href='dm://FHL.H3669'>的迦南人</a><a class='l' href='dm://FHL.H3669'>。於是迦南人</a><a class='l' href='dm://FHL.H3427'>仍住</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H9002'>在基色</a><a href='dm://FHL.H1507'><sup>S</sup></a><a class='l' href='dm://FHL.H9002'>，在以法蓮中間</a><a href='dm://FHL.H7130'><sup>S</sup></a>。
7	1	30	<a class='l' href='dm://FHL.H2074'>西布倫</a><a class='l' href='dm://FHL.H3808'>沒有</a><a class='l' href='dm://FHL.H3423'>趕出</a><a href='dm://FHL.H8689'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H7003'>基倫</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H5096'>拿哈拉</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H3669'>。於是迦南人</a><a class='l' href='dm://FHL.H3427'>仍住在</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H9002'>在西布倫中間</a><a href='dm://FHL.H7130'><sup>S</sup></a><a class='l' href='dm://FHL.H1961'>，成了</a><a class='l' href='dm://FHL.H9001'>服苦的人</a><a href='dm://FHL.H4522'><sup>S</sup></a>。
7	1	31	<a class='l' href='dm://FHL.H836'>亞設</a><a class='l' href='dm://FHL.H3808'>沒有</a><a class='l' href='dm://FHL.H3423'>趕出</a><a href='dm://FHL.H8689'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H5910'>亞柯</a><a href='dm://FHL.H3427'><sup>[S]</sup></a><a href='dm://FHL.H8802'><sup>[T]</sup></a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H6721'>西頓</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a>，<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H303'>亞黑拉</a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H392'>亞革悉</a>的居民，<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H2462'>黑巴</a>、<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H663'>亞弗革</a><a class='l' href='dm://FHL.H853'>與</a><a class='l' href='dm://FHL.H7340'>利合</a>的居民。
7	1	32	<a class='l' href='dm://FHL.H843'>於是，亞設</a><a class='l' href='dm://FHL.H3588'>因為</a><a class='l' href='dm://FHL.H3808'>沒有</a><a class='l' href='dm://FHL.H3423'>趕出</a><a href='dm://FHL.H8689'><sup>T</sup></a><a class='l' href='dm://FHL.H776'>那地</a><a class='l' href='dm://FHL.H3669'>的迦南人</a><a class='l' href='dm://FHL.H3427'>，就住在</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H3427'>他們</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H9002'>中間</a><a href='dm://FHL.H7130'><sup>S</sup></a>。
7	1	33	<a class='l' href='dm://FHL.H5321'>拿弗他利</a><a class='l' href='dm://FHL.H3808'>沒有</a><a class='l' href='dm://FHL.H3423'>趕出</a><a href='dm://FHL.H8689'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H1053'>伯‧示麥</a><a href='dm://FHL.H3427'><sup>[S]</sup></a><a href='dm://FHL.H8802'><sup>[T]</sup></a><a class='l' href='dm://FHL.H853'>和</a><a class='l' href='dm://FHL.H1043'>伯‧亞納</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H3427'>，於是拿弗他利就住</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H776'>在那地</a>的<a href='dm://FHL.H3427'><sup>[S]</sup></a><a href='dm://FHL.H8802'><sup>[T]</sup></a><a class='l' href='dm://FHL.H3669'>迦南人</a><a class='l' href='dm://FHL.H9002'>中間</a><a href='dm://FHL.H7130'><sup>S</sup></a><a class='l' href='dm://FHL.H1053'>；然而伯‧示麥</a><a class='l' href='dm://FHL.H1043'>和伯‧亞納</a><a class='l' href='dm://FHL.H3427'>的居民</a><a href='dm://FHL.H8802'><sup>T</sup></a><a href='dm://FHL.H9001'><sup>[S]</sup></a><a class='l' href='dm://FHL.H1961'>成了</a><a class='l' href='dm://FHL.H9001'>服苦的人</a><a href='dm://FHL.H4522'><sup>S</sup></a>。
7	1	34	<a class='l' href='dm://FHL.H567'>亞摩利人</a><a class='l' href='dm://FHL.H3905'>強逼</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H1835'>但</a><a class='l' href='dm://FHL.H1121'>人</a><a class='l' href='dm://FHL.H2022'>住在山地</a>，<a href='dm://FHL.H3588'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3808'>不</a><a class='l' href='dm://FHL.H5414'>容</a><a href='dm://FHL.H8804'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>他們下</a><a href='dm://FHL.H3381'><sup>S</sup></a><a href='dm://FHL.H8800'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>到平原</a><a href='dm://FHL.H6010'><sup>S</sup></a>；
7	1	35	<a class='l' href='dm://FHL.H567'>亞摩利人</a><a class='l' href='dm://FHL.H2974'>卻執意</a><a href='dm://FHL.H8686'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>住</a><a href='dm://FHL.H3427'><sup>S</sup></a><a href='dm://FHL.H8800'><sup>T</sup></a><a class='l' href='dm://FHL.H2776'>在希烈</a><a class='l' href='dm://FHL.H9002'>山</a><a href='dm://FHL.H2022'><sup>S</sup></a><a class='l' href='dm://FHL.H9002'>和亞雅倫</a><a href='dm://FHL.H357'><sup>S</sup></a><a class='l' href='dm://FHL.H9002'>並沙賓</a><a href='dm://FHL.H8169'><sup>S</sup></a><a class='l' href='dm://FHL.H3130'>。然而約瑟</a><a class='l' href='dm://FHL.H1004'>家</a><a href='dm://FHL.H3027'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3513'>勝了</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H1961'>他們，使他們成了</a><a class='l' href='dm://FHL.H9001'>服苦的人</a><a href='dm://FHL.H4522'><sup>S</sup></a>。
7	1	36	<a class='l' href='dm://FHL.H567'>亞摩利人</a><a class='l' href='dm://FHL.H1366'>的境界</a><a class='l' href='dm://FHL.H4610'>，是從亞克拉濱</a><a class='l' href='dm://FHL.H4480'>坡</a><a href='dm://FHL.H4608'><sup>S</sup></a><a class='l' href='dm://FHL.H4480'>，從西拉</a><a href='dm://FHL.H5553'><sup>S</sup></a><a class='l' href='dm://FHL.H4605'>而上</a>。
7	2	1	<a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H4397'>的使者</a><a class='l' href='dm://FHL.H4480'>從</a><a class='l' href='dm://FHL.H1537'>吉甲</a><a class='l' href='dm://FHL.H5927'>上</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H413'>到</a><a class='l' href='dm://FHL.H1066'>波金</a><a class='l' href='dm://FHL.H559'>，對以色列人說</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H853'>：「我使你們</a><a class='l' href='dm://FHL.H4480'>從埃及</a><a href='dm://FHL.H4714'><sup>S</sup></a><a class='l' href='dm://FHL.H5927'>上來</a><a href='dm://FHL.H8686'><sup>T</sup></a><a class='l' href='dm://FHL.H935'>，領</a><a href='dm://FHL.H8686'><sup>T</sup></a><a class='l' href='dm://FHL.H853'>你們</a><a class='l' href='dm://FHL.H413'>到</a><a class='l' href='dm://FHL.H9001'>我向你們列祖</a><a href='dm://FHL.H1'><sup>S</sup></a><a class='l' href='dm://FHL.H7650'>起誓</a><a href='dm://FHL.H8738'><sup>T</sup></a><a class='l' href='dm://FHL.H834'>應許之</a><a class='l' href='dm://FHL.H776'>地</a><a class='l' href='dm://FHL.H559'>。我又說</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>：『我永</a><a href='dm://FHL.H5769'><sup>S</sup></a><a class='l' href='dm://FHL.H3808'>不</a><a class='l' href='dm://FHL.H6565'>廢棄</a><a href='dm://FHL.H8686'><sup>T</sup></a><a class='l' href='dm://FHL.H854'>與你們</a><a class='l' href='dm://FHL.H1285'>所立的約</a>。
7	2	2	<a class='l' href='dm://FHL.H859'>你們</a><a class='l' href='dm://FHL.H3808'>也不可</a><a class='l' href='dm://FHL.H2063'>與這</a><a class='l' href='dm://FHL.H776'>地</a><a class='l' href='dm://FHL.H9001'>的居民</a><a href='dm://FHL.H3427'><sup>S</sup></a><a href='dm://FHL.H8802'><sup>T</sup></a><a class='l' href='dm://FHL.H3772'>立</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H1285'>約</a><a class='l' href='dm://FHL.H5422'>，要拆毀</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H4196'>他們的祭壇</a><a class='l' href='dm://FHL.H3808'>。你們竟沒有</a><a class='l' href='dm://FHL.H8085'>聽從</a><a href='dm://FHL.H8804'><sup>T</sup></a><a class='l' href='dm://FHL.H9002'>我的話</a><a href='dm://FHL.H6963'><sup>S</sup></a><a class='l' href='dm://FHL.H4100'>！為何</a><a class='l' href='dm://FHL.H2063'>這樣</a><a class='l' href='dm://FHL.H6213'>行</a><a href='dm://FHL.H8804'><sup>T</sup></a>呢？』
7	2	3	<a class='l' href='dm://FHL.H1571'>因此我又</a><a class='l' href='dm://FHL.H559'>說</a><a href='dm://FHL.H8804'><sup>T</sup></a><a class='l' href='dm://FHL.H3808'>：『我必不</a><a class='l' href='dm://FHL.H853'>將他們</a><a class='l' href='dm://FHL.H4480'>從你們面前</a><a href='dm://FHL.H6440'><sup>S</sup></a><a class='l' href='dm://FHL.H1644'>趕出</a><a href='dm://FHL.H8762'><sup>T</sup></a><a class='l' href='dm://FHL.H1961'>；他們必作</a><a class='l' href='dm://FHL.H9001'>你們</a><a class='l' href='dm://FHL.H9001'>肋下</a><a href='dm://FHL.H6654'><sup>S</sup></a><a class='l' href='dm://FHL.H430'>的荊棘。他們的　神</a><a class='l' href='dm://FHL.H1961'>必作</a><a class='l' href='dm://FHL.H9001'>你們的</a><a class='l' href='dm://FHL.H9001'>網羅</a><a href='dm://FHL.H4170'><sup>S</sup></a>。』」
7	2	4	<a href='dm://FHL.H1961'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H4397'>的使者</a><a class='l' href='dm://FHL.H413'>向</a><a class='l' href='dm://FHL.H3478'>以色列</a><a class='l' href='dm://FHL.H3605'>眾</a><a class='l' href='dm://FHL.H1121'>人</a><a class='l' href='dm://FHL.H9003'>說</a><a href='dm://FHL.H1696'><sup>S</sup></a><a href='dm://FHL.H8763'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H428'>這</a><a class='l' href='dm://FHL.H1697'>話</a><a class='l' href='dm://FHL.H5971'>的時候，百姓</a><a class='l' href='dm://FHL.H5375'>就放</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H6963'>聲</a><a class='l' href='dm://FHL.H1058'>而哭</a><a href='dm://FHL.H8799'><sup>T</sup></a>；
7	2	5	<a class='l' href='dm://FHL.H1931'>於是給那</a><a class='l' href='dm://FHL.H4725'>地方</a><a class='l' href='dm://FHL.H8034'>起名</a><a class='l' href='dm://FHL.H7121'>叫</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H1066'>波金</a><a class='l' href='dm://FHL.H8033'>（就是哭的意思）。眾人在那裡</a><a class='l' href='dm://FHL.H9001'>向耶和華</a><a href='dm://FHL.H3068'><sup>S</sup></a><a class='l' href='dm://FHL.H2076'>獻祭</a><a href='dm://FHL.H8799'><sup>T</sup></a>。
7	2	6	<a class='l' href='dm://FHL.H3091'>從前約書亞</a><a class='l' href='dm://FHL.H7971'>打發</a><a href='dm://FHL.H8762'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3478'>以色列</a><a class='l' href='dm://FHL.H5971'>百姓</a><a class='l' href='dm://FHL.H3212'>去</a><a href='dm://FHL.H8799'><sup>T</sup></a>的時候，他們<a href='dm://FHL.H1121'><sup>[S]</sup></a><a class='l' href='dm://FHL.H376'>各</a><a class='l' href='dm://FHL.H9001'>歸自己的地業</a><a href='dm://FHL.H5159'><sup>S</sup></a><a class='l' href='dm://FHL.H9001'>，佔據</a><a href='dm://FHL.H3423'><sup>S</sup></a><a href='dm://FHL.H8800'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H776'>地土</a>。
7	2	7	<a class='l' href='dm://FHL.H3091'>約書亞</a><a class='l' href='dm://FHL.H3605'>在世</a><a href='dm://FHL.H3117'><sup>S</sup></a><a class='l' href='dm://FHL.H3605'>和</a><a class='l' href='dm://FHL.H3091'>約書亞</a><a class='l' href='dm://FHL.H3117'>死後</a><a href='dm://FHL.H310'><sup>S</sup></a><a class='l' href='dm://FHL.H834'>，那些</a><a class='l' href='dm://FHL.H7200'>見</a><a href='dm://FHL.H8804'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a href='dm://FHL.H3605'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H9001'>為以色列人</a><a href='dm://FHL.H3478'><sup>S</sup></a><a class='l' href='dm://FHL.H834'>所</a><a class='l' href='dm://FHL.H6213'>行</a><a href='dm://FHL.H8804'><sup>T</sup></a><a class='l' href='dm://FHL.H1419'>大</a><a class='l' href='dm://FHL.H4639'>事</a><a class='l' href='dm://FHL.H834'>的</a><a class='l' href='dm://FHL.H2205'>長老</a><a class='l' href='dm://FHL.H748'>還在</a><a href='dm://FHL.H8689'><sup>T</sup></a><a class='l' href='dm://FHL.H3117'>的時候</a><a class='l' href='dm://FHL.H5971'>，百姓</a><a class='l' href='dm://FHL.H5647'>都事奉</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3068'>耶和華</a>。
7	2	8	<a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H5650'>的僕人</a><a class='l' href='dm://FHL.H5126'>、嫩</a><a class='l' href='dm://FHL.H1121'>的兒子</a><a class='l' href='dm://FHL.H3091'>約書亞</a><a class='l' href='dm://FHL.H3967'>，正一百</a><a class='l' href='dm://FHL.H6235'>一十</a><a class='l' href='dm://FHL.H8141'>歲</a><a href='dm://FHL.H1121'><sup>S</sup></a><a class='l' href='dm://FHL.H4191'>就死了</a><a href='dm://FHL.H8799'><sup>T</sup></a>。
7	2	9	<a class='l' href='dm://FHL.H853'>以色列人將他</a><a class='l' href='dm://FHL.H6912'>葬</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H5159'>在他地業</a><a class='l' href='dm://FHL.H9002'>的境內</a><a href='dm://FHL.H1366'><sup>S</sup></a><a class='l' href='dm://FHL.H669'>，就是在以法蓮</a><a class='l' href='dm://FHL.H9002'>山地</a><a href='dm://FHL.H2022'><sup>S</sup></a><a class='l' href='dm://FHL.H9002'>的亭拿‧希烈</a><a href='dm://FHL.H8556'><sup>S</sup></a><a class='l' href='dm://FHL.H1608'>，在迦實</a><a class='l' href='dm://FHL.H9001'>山</a><a href='dm://FHL.H2022'><sup>S</sup></a><a class='l' href='dm://FHL.H4480'>的北邊</a><a href='dm://FHL.H6828'><sup>S</sup></a>。
7	2	10	<a class='l' href='dm://FHL.H1931'>那</a><a class='l' href='dm://FHL.H1755'>世代</a><a class='l' href='dm://FHL.H1571'>的人也</a><a class='l' href='dm://FHL.H3605'>都</a><a class='l' href='dm://FHL.H622'>歸</a><a href='dm://FHL.H8738'><sup>T</sup></a><a class='l' href='dm://FHL.H413'>了</a><a class='l' href='dm://FHL.H1'>自己的列祖</a><a class='l' href='dm://FHL.H310'>。後來</a><a class='l' href='dm://FHL.H312'>有別的</a><a class='l' href='dm://FHL.H1755'>世代</a><a class='l' href='dm://FHL.H6965'>興起</a><a href='dm://FHL.H8799'><sup>T</sup></a>，<a href='dm://FHL.H834'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3808'>不</a><a class='l' href='dm://FHL.H3045'>知道</a><a href='dm://FHL.H8804'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H1571'>，也</a>不知道<a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H9001'>為以色列人</a><a href='dm://FHL.H3478'><sup>S</sup></a><a class='l' href='dm://FHL.H834'>所</a><a class='l' href='dm://FHL.H6213'>行</a><a href='dm://FHL.H8804'><sup>T</sup></a><a class='l' href='dm://FHL.H4639'>的事</a>。
7	2	11	<a class='l' href='dm://FHL.H3478'>以色列</a><a class='l' href='dm://FHL.H1121'>人</a><a class='l' href='dm://FHL.H6213'>行</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H9002'>眼中</a><a href='dm://FHL.H5869'><sup>S</sup></a><a class='l' href='dm://FHL.H7451'>看為惡的事</a><a class='l' href='dm://FHL.H5647'>，去事奉</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H1168'>諸巴力</a>，
7	2	12	<a class='l' href='dm://FHL.H5800'>離棄了</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3318'>領</a><a href='dm://FHL.H8688'><sup>T</sup></a><a class='l' href='dm://FHL.H853'>他們</a><a class='l' href='dm://FHL.H4714'>出埃及</a><a class='l' href='dm://FHL.H4480'>地</a><a href='dm://FHL.H776'><sup>S</sup></a><a class='l' href='dm://FHL.H3068'>的耶和華</a><a class='l' href='dm://FHL.H1'>─他們列祖</a><a class='l' href='dm://FHL.H430'>的　神</a><a class='l' href='dm://FHL.H3212'>，去</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H310'><sup>[S]</sup></a><a class='l' href='dm://FHL.H7812'>叩拜</a><a href='dm://FHL.H8691'><sup>T</sup></a><a href='dm://FHL.H9001'><sup>[S]</sup></a><a class='l' href='dm://FHL.H312'>別</a><a class='l' href='dm://FHL.H430'>神</a><a class='l' href='dm://FHL.H834'>，就是</a><a class='l' href='dm://FHL.H5439'>四圍</a><a class='l' href='dm://FHL.H5971'>列國</a><a class='l' href='dm://FHL.H4480'>的神</a><a href='dm://FHL.H430'><sup>S</sup></a><a class='l' href='dm://FHL.H853'>，惹</a><a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H3707'>發怒</a><a href='dm://FHL.H8686'><sup>T</sup></a>；
7	2	13	<a class='l' href='dm://FHL.H5800'>並離棄</a><a href='dm://FHL.H8799'><sup>T</sup></a><a href='dm://FHL.H853'><sup>[S]</sup></a><a class='l' href='dm://FHL.H3068'>耶和華</a><a class='l' href='dm://FHL.H5647'>，去事奉</a><a href='dm://FHL.H8799'><sup>T</sup></a><a class='l' href='dm://FHL.H9001'>巴力</a><a href='dm://FHL.H1168'><sup>S</sup></a><a class='l' href='dm://FHL.H9001'>和亞斯她錄</a><a href='dm://FHL.H6252'><sup>S</sup></a>。
